region_cd,region_nm,research_date,buy_dom_indices,level_no
28000,인천,20230417,78.06484295846,0
A1000,전국,20230417,79.2917933130699,0
46000,전남,20230417,83.9729119638826,0
45000,전북,20230417,77.6586237712243,0
50000,제주,20230417,76.3285024154589,0
26A02,중부산권,20230417,84.368932038835,1
A2001,지방권,20230417,81.6804568232141,0
44000,충남,20230417,91.4348462664714,0
43000,충북,20230417,83.2703213610586,0
A5000,5대광역시,20230410,75.488334237656,0
A3000,6대광역시,20230410,75.59918681789,0
A6000,8개도,20230410,84.9080532656943,0
A9000,9개도,20230410,81.1631849502351,0
11A02,강남지역,20230410,70.7885304659498,1
11A01,강북지역,20230410,73.095924248662,1
42000,강원,20230410,86.3301787592008,0
41000,경기,20230410,77.147552130553,0
48000,경남,20230410,87.3654756780026,0
41A02,경부1권,20230410,77.7816655003499,1
41A03,경부2권,20230410,82.1627647714604,1
47000,경북,20230410,86.340206185567,0
41A05,경원권,20230410,79.4460641399417,1
41A04,경의권,20230410,67.2632363907532,1
29000,광주,20230410,80.1673640167364,0
27000,대구,20230410,69.5221445221445,0
30000,대전,20230410,71.245247148289,0
11A11,도심권,20230410,78.0130293159609,2
11A15,동남권,20230410,73.4647112740605,2
41A06,동부1권,20230410,70.1225740551583,1
41A07,동부2권,20230410,71.1864406779661,1
26A01,동부산권,20230410,76.0536398467433,1
11A12,동북권,20230410,75.2688172043011,2
26000,부산,20230410,78.6023622047244,0
11A14,서남권,20230410,68.7323943661972,2
26A03,서부산권,20230410,74.7592847317744,1
11A13,서북권,20230410,63.9556377079482,2
11000,서울,20230410,71.9230769230769,0
41A01,서해안권,20230410,81.4116150911403,1
36000,세종,20230410,87.9573170731707,0
A2000,수도권,20230410,75.3653577328758,0
31000,울산,20230410,76.8699654775604,0
28000,인천,20230410,76.0131712259372,0
A1000,전국,20230410,78.2629179331307,0
46000,전남,20230410,82.8442437923251,0
45000,전북,20230410,76.8543342269884,0
50000,제주,20230410,74.8792270531401,0
26A02,중부산권,20230410,83.252427184466,1
A2001,지방권,20230410,80.9200559375364,0
44000,충남,20230410,89.2752562225476,0
43000,충북,20230410,82.703213610586,0
A5000,5대광역시,20230403,74.755832881172,0
A3000,6대광역시,20230403,74.6415578857265,0
A6000,8개도,20230403,84.0995561192137,0
A9000,9개도,20230403,80.0092967297386,0
11A02,강남지역,20230403,69.7132616487455,1
11A01,강북지역,20230403,73.095924248662,1
42000,강원,20230403,84.4900105152471,0
41000,경기,20230403,75.6233000906618,0
48000,경남,20230403,86.8273783900129,0
41A02,경부1권,20230403,77.3617914625612,1
41A03,경부2권,20230403,78.4002229654403,1
47000,경북,20230403,85.1481958762887,0
41A05,경원권,20230403,77.6967930029155,1
41A04,경의권,20230403,66.1073825503356,1
29000,광주,20230403,80.5439330543933,0
27000,대구,20230403,68.2983682983683,0
30000,대전,20230403,69.4391634980988,0
11A11,도심권,20230403,76.2214983713355,2
11A15,동남권,20230403,73.1897341888176,2
41A06,동부1권,20230403,69.4075587334014,1
41A07,동부2권,20230403,69.0677966101695,1
26A01,동부산권,20230403,75.2234993614304,1
11A12,동북권,20230403,75.4901960784314,2
26000,부산,20230403,77.9133858267717,0
11A14,서남권,20230403,67.0422535211268,2
26A03,서부산권,20230403,73.5213204951857,1
11A13,서북권,20230403,64.3253234750462,2
11000,서울,20230403,71.3765182186235,0
41A01,서해안권,20230403,80.5002119542179,1
36000,세종,20230403,87.0426829268293,0
A2000,수도권,20230403,74.1136103698056,0
31000,울산,20230403,76.7548906789413,0
28000,인천,20230403,74.2147922998987,0
A1000,전국,20230403,77.258358662614,0
46000,전남,20230403,83.352144469526,0
45000,전북,20230403,76.0500446827525,0
50000,제주,20230403,74.8792270531401,0
26A02,중부산권,20230403,83.0582524271845,1
A2001,지방권,20230403,80.1421745717282,0
44000,충남,20230403,88.0673499267936,0
43000,충북,20230403,82.0415879017013,0
A5000,5대광역시,20230327,75.1763429191536,0
A3000,6대광역시,20230327,74.791354590199,0
A6000,8개도,20230327,84.4958782498415,0
A9000,9개도,20230327,80.4003062452149,0
11A02,강남지역,20230327,68.8172043010753,1
11A01,강북지역,20230327,72.4166323589955,1
42000,강원,20230327,85.8044164037855,0
41000,경기,20230327,76.0086128739801,0
48000,경남,20230327,87.5161429186397,0
41A02,경부1권,20230327,76.7669699090273,1
41A03,경부2권,20230327,79.1527313266444,1
47000,경북,20230327,85.180412371134,0
41A05,경원권,20230327,79.2274052478134,1
41A04,경의권,20230327,66.144668158091,1
29000,광주,20230327,79.9163179916318,0
27000,대구,20230327,69.2307692307692,0
30000,대전,20230327,71.0551330798479,0
11A11,도심권,20230327,74.7557003257329,2
11A15,동남권,20230327,72.8689275893675,2
41A06,동부1권,20230327,69.3054136874362,1
41A07,동부2권,20230327,66.9491525423729,1
26A01,동부산권,20230327,75.4789272030651,1
11A12,동북권,20230327,74.8576850094877,2
26000,부산,20230327,78.1299212598425,0
11A14,서남권,20230327,65.7042253521127,2
26A03,서부산권,20230327,74.6905089408528,1
11A13,서북권,20230327,63.9556377079482,2
11000,서울,20230327,70.587044534413,0
41A01,서해안권,20230327,81.5175922000848,1
36000,세종,20230327,85.0609756097561,0
A2000,수도권,20230327,73.9738213241835,0
31000,울산,20230327,76.7548906789413,0
28000,인천,20230327,73.3535967578521,0
A1000,전국,20230327,77.3799392097264,0
46000,전남,20230327,83.1264108352144,0
45000,전북,20230327,74.3967828418231,0
50000,제주,20230327,75.8454106280193,0
26A02,중부산권,20230327,82.5728155339806,1
A2001,지방권,20230327,80.503437827759,0
44000,충남,20230327,89.4582723279649,0
43000,충북,20230327,82.7977315689981,0
A5000,5대광역시,20230320,74.1589799240369,0
A3000,6대광역시,20230320,73.8872244810614,0
A6000,8개도,20230320,83.6820968082858,0
A9000,9개도,20230320,79.3776659739692,0
11A02,강남지역,20230320,67.6821983273596,1
11A01,강북지역,20230320,70.9962947715109,1
42000,강원,20230320,83.4384858044164,0
41000,경기,20230320,74.7620126926564,0
48000,경남,20230320,87.1717606543263,0
41A02,경부1권,20230320,76.2071378586424,1
41A03,경부2권,20230320,75.5852842809364,1
47000,경북,20230320,83.9561855670103,0
41A05,경원권,20230320,79.5918367346939,1
41A04,경의권,20230320,65.137956748695,1
29000,광주,20230320,79.8744769874477,0
27000,대구,20230320,67.3659673659674,0
30000,대전,20230320,69.3916349809886,0
11A11,도심권,20230320,72.8013029315961,2
11A15,동남권,20230320,72.5481209899175,2
41A06,동부1권,20230320,68.0796731358529,1
41A07,동부2권,20230320,66.9491525423729,1
26A01,동부산권,20230320,74.4572158365262,1
11A12,동북권,20230320,73.2764073371284,2
26000,부산,20230320,77.1850393700787,0
11A14,서남권,20230320,63.943661971831,2
26A03,서부산권,20230320,74.4154057771664,1
11A13,서북권,20230320,63.3086876155268,2
11000,서울,20230320,69.3117408906883,0
41A01,서해안권,20230320,80.881729546418,1
36000,세종,20230320,80.7926829268293,0
A2000,수도권,20230320,72.8142076502732,0
31000,울산,20230320,76.6398158803222,0
28000,인천,20230320,72.8723404255319,0
A1000,전국,20230320,76.3206686930091,0
46000,전남,20230320,83.8600451467268,0
45000,전북,20230320,72.609472743521,0
50000,제주,20230320,75.8454106280193,0
26A02,중부산권,20230320,81.2135922330097,1
A2001,지방권,20230320,79.5361845938702,0
44000,충남,20230320,88.7262079062958,0
43000,충북,20230320,82.4196597353497,0
A5000,5대광역시,20230313,73.5689093868692,0
A3000,6대광역시,20230313,73.1596404879093,0
A6000,8개도,20230313,83.4865778905094,0
A9000,9개도,20230313,78.4534616646615,0
11A02,강남지역,20230313,66.3281561131024,1
11A01,강북지역,20230313,70.5434335117332,1
42000,강원,20230313,83.6487907465825,0
41000,경기,20230313,73.0564369900272,0
48000,경남,20230313,87.0641411967284,0
41A02,경부1권,20230313,75.1574527641708,1
41A03,경부2권,20230313,73.4671125975474,1
47000,경북,20230313,83.2796391752577,0
41A05,경원권,20230313,76.6763848396502,1
41A04,경의권,20230313,64.7651006711409,1
29000,광주,20230313,79.7489539748954,0
27000,대구,20230313,65.8799533799534,0
30000,대전,20230313,70.1996197718631,0
11A11,도심권,20230313,72.6384364820847,2
11A15,동남권,20230313,72.0439963336389,2
41A06,동부1권,20230313,66.6496424923391,1
41A07,동부2권,20230313,65.2542372881356,1
26A01,동부산권,20230313,73.2439335887612,1
11A12,동북권,20230313,72.9285262492093,2
26000,부산,20230313,76.3582677165354,0
11A14,서남권,20230313,61.9366197183099,2
26A03,서부산권,20230313,72.9023383768913,1
11A13,서북권,20230313,62.3844731977819,2
11000,서울,20230313,68.4008097165992,0
41A01,서해안권,20230313,78.5714285714286,1
36000,세종,20230313,70.4268292682927,0
A2000,수도권,20230313,71.4163171940526,0
31000,울산,20230313,76.1795166858458,0
28000,인천,20230313,71.6312056737589,0
A1000,전국,20230313,75.3601823708207,0
46000,전남,20230313,83.5214446952596,0
45000,전북,20230313,74.5308310991957,0
50000,제주,20230313,76.5700483091787,0
26A02,중부산권,20230313,81.1650485436893,1
A2001,지방권,20230313,78.9768092296935,0
44000,충남,20230313,87.5183016105417,0
43000,충북,20230313,81.3799621928166,0
A5000,5대광역시,20230306,72.1174715138361,0
A3000,6대광역시,20230306,71.8328696768671,0
A6000,8개도,20230306,82.9581483830057,0
A9000,9개도,20230306,77.1273105107733,0
11A02,강남지역,20230306,65.8303464755078,1
11A01,강북지역,20230306,69.0201729106628,1
42000,강원,20230306,84.279705573081,0
41000,경기,20230306,70.8748866727108,0
48000,경남,20230306,85.4713732242789,0
41A02,경부1권,20230306,74.037788663401,1
41A03,경부2권,20230306,69.9832775919732,1
47000,경북,20230306,82.5064432989691,0
41A05,경원권,20230306,73.3236151603499,1
41A04,경의권,20230306,63.8702460850112,1
29000,광주,20230306,79.2887029288703,0
27000,대구,20230306,65.2097902097902,0
30000,대전,20230306,67.3954372623574,0
11A11,도심권,20230306,70.0325732899023,2
11A15,동남권,20230306,71.5857011915674,2
41A06,동부1권,20230306,66.5474974463739,1
41A07,동부2권,20230306,65.2542372881356,1
26A01,동부산권,20230306,71.5836526181354,1
11A12,동북권,20230306,71.2207463630614,2
26000,부산,20230306,73.8188976377953,0
11A14,서남권,20230306,61.4084507042253,2
26A03,서부산권,20230306,71.8707015130674,1
11A13,서북권,20230306,62.0147874306839,2
11000,서울,20230306,67.3987854251012,0
41A01,서해안권,20230306,75.2649427723612,1
36000,세종,20230306,66.0060975609756,0
A2000,수도권,20230306,69.7706188842293,0
31000,울산,20230306,76.6398158803222,0
28000,인천,20230306,70.7700101317123,0
A1000,전국,20230306,74.0516717325228,0
46000,전남,20230306,81.489841986456,0
45000,전북,20230306,75.1117068811439,0
50000,제주,20230306,76.5700483091787,0
26A02,중부산권,20230306,76.8932038834951,1
A2001,지방권,20230306,77.9775084488987,0
44000,충남,20230306,88.0307467057101,0
43000,충북,20230306,81.1436672967864,0
A5000,5대광역시,20230227,72.2395550732501,0
A3000,6대광역시,20230227,71.7900706184464,0
A6000,8개도,20230227,83.3967448742338,0
A9000,9개도,20230227,77.5128513616975,0
11A02,강남지역,20230227,64.4165671047391,1
11A01,강북지역,20230227,68.1762041992589,1
42000,강원,20230227,84.4900105152471,0
41000,경기,20230227,71.2035358114234,0
48000,경남,20230227,85.6220404649161,0
41A02,경부1권,20230227,73.442967109867,1
41A03,경부2권,20230227,71.4325529542921,1
47000,경북,20230227,81.6688144329897,0
41A05,경원권,20230227,75.5102040816327,1
41A04,경의권,20230227,62.2669649515287,1
29000,광주,20230227,80.1673640167364,0
27000,대구,20230227,63.6072261072261,0
30000,대전,20230227,69.4391634980989,0
11A11,도심권,20230227,70.3583061889251,2
11A15,동남권,20230227,70.3024747937672,2
41A06,동부1권,20230227,66.0878447395301,1
41A07,동부2권,20230227,65.8898305084746,1
26A01,동부산권,20230227,71.8390804597701,1
11A12,동북권,20230227,70.0822264389627,2
26000,부산,20230227,73.8976377952756,0
11A14,서남권,20230227,59.8943661971831,2
26A03,서부산권,20230227,71.251719394773,1
11A13,서북권,20230227,61.3678373382625,2
11000,서울,20230227,66.2651821862348,0
41A01,서해안권,20230227,76.1551504874947,1
36000,세종,20230227,61.4329268292683,0
A2000,수도권,20230227,69.5164569830982,0
31000,울산,20230227,76.92750287687,0
28000,인천,20230227,70.1114488348531,0
A1000,전국,20230227,74.0379939209726,0
46000,전남,20230227,82.5620767494357,0
45000,전북,20230227,77.9267202859696,0
50000,제주,20230227,76.8115942028985,0
26A02,중부산권,20230227,77.3300970873786,1
A2001,지방권,20230227,78.1843607971099,0
44000,충남,20230227,87.9209370424597,0
43000,충북,20230227,81.9943289224953,0
A5000,5대광역시,20230220,71.7715680954965,0
A3000,6대광역시,20230220,71.2390327412797,0
A6000,8개도,20230220,82.9105897273304,0
A9000,9개도,20230220,76.8456742863393,0
11A02,강남지역,20230220,65.1334129828754,1
11A01,강북지역,20230220,68.3202964182791,1
42000,강원,20230220,83.8065194532071,0
41000,경기,20230220,70.3422484134179,0
48000,경남,20230220,83.7279380111924,0
41A02,경부1권,20230220,72.3932820153954,1
41A03,경부2권,20230220,68.7290969899665,1
47000,경북,20230220,81.9587628865979,0
41A05,경원권,20230220,76.1661807580175,1
41A04,경의권,20230220,62.1551081282625,1
29000,광주,20230220,79.3305439330544,0
27000,대구,20230220,62.5291375291375,0
30000,대전,20230220,69.7718631178707,0
11A11,도심권,20230220,69.3811074918567,2
11A15,동남권,20230220,71.4023831347388,2
41A06,동부1권,20230220,66.0367722165475,1
41A07,동부2권,20230220,66.5254237288136,1
26A01,동부산권,20230220,71.455938697318,1
11A12,동북권,20230220,70.6198608475648,2
26000,부산,20230220,73.5433070866142,0
11A14,서남권,20230220,60.3169014084507,2
26A03,서부산권,20230220,71.5268225584594,1
11A13,서북권,20230220,60.9981515711645,2
11000,서울,20230220,66.7004048582996,0
41A01,서해안권,20230220,75.4557015684612,1
36000,세종,20230220,57.9268292682927,0
A2000,수도권,20230220,69.0621425848265,0
31000,울산,20230220,76.8699654775604,0
28000,인천,20230220,69.2502532928065,0
A1000,전국,20230220,73.5410334346505,0
46000,전남,20230220,82.5056433408578,0
45000,전북,20230220,79.4906166219839,0
50000,제주,20230220,76.3285024154589,0
26A02,중부산권,20230220,76.5533980582524,1
A2001,지방권,20230220,77.6482927397739,0
44000,충남,20230220,87.298682284041,0
43000,충북,20230220,81.2854442344045,0
A5000,5대광역시,20230213,70.8966359196961,0
A3000,6대광역시,20230213,70.4472501604965,0
A6000,8개도,20230213,82.3187486789262,0
A9000,9개도,20230213,76.1402165591163,0
11A02,강남지역,20230213,64.4563918757467,1
11A01,강북지역,20230213,68.4643886372993,1
42000,강원,20230213,83.9642481598317,0
41000,경기,20230213,69.5149592021759,0
48000,경남,20230213,82.1566939302626,0
41A02,경부1권,20230213,71.4135759272218,1
41A03,경부2권,20230213,69.5373467112598,1
47000,경북,20230213,81.4755154639175,0
41A05,경원권,20230213,74.5626822157435,1
41A04,경의권,20230213,60.55182699478,1
29000,광주,20230213,78.0334728033473,0
27000,대구,20230213,61.2179487179487,0
30000,대전,20230213,68.2509505703422,0
11A11,도심권,20230213,69.0553745928339,2
11A15,동남권,20230213,70.852428964253,2
41A06,동부1권,20230213,66.241062308478,1
41A07,동부2권,20230213,66.1016949152542,1
26A01,동부산권,20230213,69.4763729246488,1
11A12,동북권,20230213,70.651486401012,2
26000,부산,20230213,73.3070866141732,0
11A14,서남권,20230213,59.5422535211268,2
26A03,서부산권,20230213,71.251719394773,1
11A13,서북권,20230213,61.7375231053604,2
11000,서울,20230213,66.4271255060729,0
41A01,서해안권,20230213,73.6752861381941,1
36000,세종,20230213,54.5731707317073,0
A2000,수도권,20230213,68.4521540221121,0
31000,울산,20230213,76.3521288837744,0
28000,인천,20230213,68.7689969604863,0
A1000,전국,20230213,72.8495440729483,0
46000,전남,20230213,82.0541760722348,0
45000,전북,20230213,78.0160857908847,0
50000,제주,20230213,77.536231884058,0
26A02,중부산권,20230213,77.6699029126214,1
A2001,지방권,20230213,76.8820650273861,0
44000,충남,20230213,88.0307467057101,0
43000,충북,20230213,80.765595463138,0
A5000,5대광역시,20230206,71.0119370591427,0
A3000,6대광역시,20230206,70.4258506312861,0
A6000,8개도,20230206,81.8378778270979,0
A9000,9개도,20230206,75.0136716613803,0
11A02,강남지역,20230206,64.4165671047392,1
11A01,강북지역,20230206,67.5998353231783,1
42000,강원,20230206,84.1219768664564,0
41000,경기,20230206,67.6960562103355,0
48000,경남,20230206,81.8553594489884,0
41A02,경부1권,20230206,67.2148355493352,1
41A03,경부2권,20230206,67.7536231884058,1
47000,경북,20230206,81.3788659793814,0
41A05,경원권,20230206,75,1
41A04,경의권,20230206,60.6636838180462,1
29000,광주,20230206,78.326359832636,0
27000,대구,20230206,60.6351981351981,0
