region_cd,region_nm,research_date,apt_type,price_gbn,rate,level_no
11380,은평구,202211,1,MD,35.97122302158273,3
11650,서초구,202211,1,MD,46.783625730994146,3
50000,제주,202211,7,MD,5.847953216374268,0
11000,서울,202211,1,MD,28.456693215053946,0
36000,세종,202211,3,MD,8.529411764705882,0
41630,양주시,202211,1,MD,12.82051282051282,2
41A03,경부2권,202211,1,MD,12.998448389389022,1
26A01,동부산권,202211,0,MD,16.4225004980958,1
26350,해운대구,202211,1,MD,8.746355685131196,2
41111,장안구,202211,1,MD,16.421070826671276,3
31200,북구,202211,1,MD,8.403361344537815,1
31170,동구,202211,1,MD,8.510792409097494,1
45190,남원시,202211,1,MD,21.83406113537118,1
30140,중구,202211,1,MD,14.084507042253522,1
30200,유성구,202211,1,MD,16.685685657825154,1
42110,춘천시,202211,1,MD,8.695652173913043,1
27140,동구,202211,1,MD,9.888766654443222,1
41210,광명시,202211,1,MD,12.387219528448298,2
A3000,6대광역시,202211,3,MD,16.0285574033959,0
A2001,지방권,202211,7,MD,20.352855452827264,0
41465,수지구,202211,1,MD,17.421602787456447,3
26170,동구,202211,1,MD,15.649490595611287,2
41000,경기,202211,3,A,67.48696388641407,0
45110,전주시,202211,1,A,78.96771360222566,1
26350,해운대구,202211,1,A,52.794378435083644,2
26A02,중부산권,202211,0,A,59.80594625882581,1
47000,경북,202211,1,A,79.78900395215744,0
A5000,5대광역시,202211,3,A,63.348851906485606,0
41A01,서해안권,202211,3,A,66.18635736684844,1
A3000,6대광역시,202211,0,A,65.29611781061246,0
26A02,중부산권,202211,7,A,40.804544758383585,1
11A11,도심권,202211,0,A,58.01610574514536,2
46000,전남,202211,1,A,77.90339841932008,0
41410,군포시,202211,1,A,62.99039443132565,2
31110,중구,202211,1,A,72.38247218301548,1
41110,수원시,202211,1,A,62.13522776574717,2
26A01,동부산권,202211,0,A,58.2635303947291,1
41630,양주시,202211,1,A,69.66518821379364,2
44250,계룡시,202211,1,A,73.57844571103342,1
A6000,8개도,202211,0,A,64.44827025167334,0
29110,동구,202211,1,A,71.77424260077743,1
36000,세종,202211,7,A,40.25896264611442,0
11A11,도심권,202211,7,A,43.928308796646256,2
43000,충북,202211,3,A,68.78084709928578,0
47111,남구,202211,1,A,81.05110193166618,2
48220,통영시,202211,1,A,72.62340819648472,1
A5000,5대광역시,202211,7,A,43.59893120402271,0
41A07,동부2권,202211,7,A,52.83731742394677,1
26A02,중부산권,202211,1,A,64.45576498568244,1
30200,유성구,202211,1,A,69.06118587811524,1
41A03,경부2권,202211,1,A,65.83671723204635,1
27000,대구,202211,3,A,61.97131524689087,0
41A01,서해안권,202211,1,A,64.8031475246968,1
11A15,동남권,202211,7,A,42.256052813853834,2
48120,창원시,202211,1,A,77.23574657799827,1
41000,경기,202211,7,A,49.80287552829249,0
26A01,동부산권,202211,3,A,63.71595249302061,1
44810,예산군,202211,1,A,67.72725486948448,1
41115,팔달구,202211,1,A,57.03491157399966,3
A2001,지방권,202211,3,A,64.89548475567749,0
41A04,경의권,202211,0,A,66.692630323706,1
46230,광양시,202211,1,A,85.79776836646747,1
45180,정읍시,202211,1,A,69.61548542232707,1
41A04,경의권,202211,7,A,50.001241625557924,1
41A03,경부2권,202211,3,A,67.54272020175017,1
47000,경북,202211,7,A,43.647383716384034,0
41A06,동부1권,202211,3,A,69.84835973786753,1
41450,하남시,202211,1,A,59.84857959822219,2
27000,대구,202211,0,A,64.7832269878096,0
41000,경기,202211,1,A,65.39347516801836,0
47113,북구,202211,1,A,86.96206473703447,2
48000,경남,202211,0,M,66.30440319895855,0
50130,서귀포시,202211,1,M,66.47747294236093,1
A1000,전국,202211,0,M,63.92988833893383,0
41117,영통구,202211,1,M,61.446298673513056,3
27000,대구,202211,0,M,65.4436787958577,0
41A01,서해안권,202211,0,M,63.62537837044424,1
41287,일산서구,202211,1,M,70.57874571486187,3
41A04,경의권,202211,0,M,66.58759212289615,1
41A07,동부2권,202211,7,M,51.31856619022675,1
41000,경기,202212,7,AD,25.190242890677343,0
50000,제주,202212,3,AD,5.093738576408117,0
A9000,9개도,202212,7,AD,20.890455109110768,0
41111,장안구,202212,1,AD,20.519739055197867,3
41A06,동부1권,202212,7,AD,27.958544716950257,1
11A14,서남권,202212,7,AD,28.92173685418802,2
28000,인천,202212,0,AD,14.232232559230292,0
47170,안동시,202212,1,AD,11.892428345898907,1
41131,수정구,202212,1,AD,23.48911594439556,3
46000,전남,202212,0,AD,19.142193855569634,0
A9000,9개도,202212,1,AD,16.481229906362856,0
26410,금정구,202212,1,AD,24.769263280671208,2
29000,광주,202212,7,AD,30.956154629604953,0
11A02,강남지역,202212,7,AD,31.138845510416367,1
42210,속초시,202208,1,AD,8.953950142030765,1
36000,세종,202208,0,AD,15.72845279025192,0
47000,경북,202208,0,AD,12.809984667633156,0
11260,중랑구,202208,1,AD,29.648592868602037,3
46230,광양시,202208,1,AD,12.93953514787875,1
44000,충남,202208,1,AD,11.289854603395634,0
46110,목포시,202208,1,AD,13.040462049613883,1
26A02,중부산권,202208,0,MD,18.384125977819597,1
47000,경북,202208,3,MD,12.5,0
A6000,8개도,202208,7,MD,19.584727021275427,0
44133,서북구,202208,1,MD,8.746355685131196,2
11545,금천구,202208,1,MD,15.24390243902439,3
30000,대전,202208,1,MD,13.900770158971271,0
41A05,경원권,202208,3,MD,16.666666666666664,1
42000,강원,202208,7,MD,15.346534653465346,0
11380,은평구,202208,1,MD,33.38815789473684,3
A5000,5대광역시,202208,0,MD,14.880159474420301,0
41A01,서해안권,202208,0,MD,13.27611048340303,1
41A07,동부2권,202208,0,MD,16.70300155715847,1
29000,광주,202208,3,MD,11.428571428571429,0
41117,영통구,202208,1,MD,9.121314312337764,3
43111,상당구,202209,1,MD,10.327297720054984,2
11A12,동북권,202209,3,MD,22.099447513812155,2
48170,진주시,202209,1,MD,22.22222222222222,1
11A12,동북권,202209,1,MD,14.542448744471736,2
31000,울산,202209,3,MD,16.129032258064516,0
41A07,동부2권,202209,1,MD,10.641458136760958,1
45000,전북,202212,3,AD,18.421844440800186,0
44270,당진시,202212,1,AD,13.363505678225787,1
27000,대구,202212,3,AD,13.051149307475152,0
27230,북구,202212,1,AD,12.820938060762762,1
41273,단원구,202212,1,AD,14.925631663909378,3
41A03,경부2권,202212,7,AD,24.79869725916275,1
46130,여수시,202212,1,AD,13.062887918075571,1
41285,일산동구,202212,1,AD,13.945552665603689,3
42210,속초시,202212,1,AD,8.963176919891717,1
41173,동안구,202212,1,AD,28.603461469579994,3
41220,평택시,202212,1,AD,8.634238112210168,2
11530,구로구,202208,1,MD,22.968663907808818,3
A2000,수도권,202208,7,MD,24.854158785303717,0
28245,계양구,202208,1,MD,9.538974825599029,1
11560,영등포구,202208,1,MD,29.985074895254538,3
43130,충주시,202208,1,MD,7.905261842269716,1
26000,부산,202208,0,MD,17.311244739579635,0
30170,서구,202208,1,MD,12.76595744680851,1
41220,평택시,202208,1,MD,5.9171597633136095,2
50000,제주,202208,0,MD,5.206061835169763,0
45110,전주시,202208,1,MD,22.1414639297017,1
31140,남구,202208,1,MD,9.174311926605505,1
11A11,도심권,202208,1,MD,18.034443402781907,2
41370,오산시,202208,1,MD,7.194244604316546,2
41133,중원구,202208,1,MD,19.877760043806024,3
A1000,전국,202208,7,MD,21.471680026610795,0
11A02,강남지역,202208,7,MD,29.204453640121635,1
48250,김해시,202208,1,MD,10.582010582010582,1
11A15,동남권,202208,7,MD,30.625621582451874,2
30140,중구,202208,1,MD,13.192612137203167,1
41A04,경의권,202208,0,MD,13.570183577950967,1
26410,금정구,202208,1,MD,20.470829068577277,2
42000,강원,202208,0,MD,12.301523661938356,0
A6000,8개도,202208,3,MD,13.658209053918544,0
41A04,경의권,202208,3,MD,18.072289156626507,1
11A12,동북권,202208,3,MD,22.085889570552148,2
11A13,서북권,202208,1,MD,27.425309881426962,2
A2001,지방권,202208,7,MD,20.3539317105725,0
41170,안양시,202208,1,MD,17.646461260838507,2
28177,미추홀구,202208,1,MD,9.00900900900901,1
41A01,서해안권,202208,1,MD,9.96539468047208,1
41A05,경원권,202207,3,A,69.70056009197656,1
46000,전남,202207,7,A,48.17067343096145,0
48129,진해구,202207,1,A,71.2804306322042,2
26440,강서구,202207,1,A,67.19064102749181,2
11A14,서남권,202207,3,A,70.31080572432955,2
42230,삼척시,202207,1,A,72.53295023422118,1
30230,대덕구,202207,1,A,71.27670211973015,1
11A01,강북지역,202207,1,A,57.55239592952074,1
11320,도봉구,202207,1,A,54.04817511926746,3
41135,분당구,202207,1,A,53.95699515327733,3
11A12,동북권,202207,7,A,45.433644804059966,2
11140,중구,202207,1,A,63.323225341431225,3
29000,광주,202207,1,A,75.38061522171824,0
A3000,6대광역시,202207,0,A,65.4234225436325,0
A5000,5대광역시,202207,0,A,64.98937084641936,0
26170,동구,202207,1,A,65.09832761024863,2
A9000,9개도,202207,0,A,64.3540823589576,0
11A15,동남권,202207,1,A,54.66294903513722,2
30000,대전,202207,3,A,60.257099017684254,0
41A06,동부1권,202207,1,A,67.42951859126732,1
47190,구미시,202207,1,A,81.35610630586919,1
31000,울산,202207,7,A,49.25120332781482,0
44131,동남구,202207,1,A,81.4583736981373,2
A2001,지방권,202207,1,A,73.73963654979936,0
41310,구리시,202207,1,A,61.27724577444311,2
11A01,강북지역,202207,0,A,60.2337056526869,1
A9000,9개도,202207,3,A,66.72139446273012,0
11000,서울,202207,1,A,57.26869803572724,0
41133,중원구,202207,1,A,52.93890127884475,3
41461,처인구,202207,1,A,73.31207908898497,3
11A02,강남지역,202207,3,A,70.24579984683301,1
50000,제주,202207,7,A,48.25825219553307,0
41570,김포시,202207,1,A,66.99350438135409,2
43112,서원구,202207,1,A,84.16927597691844,2
11350,노원구,202207,1,A,51.469034396308366,3
47250,상주시,202207,1,A,71.27900469425703,1
44000,충남,202207,0,A,66.5955707446183,0
41450,하남시,202207,1,A,62.31735894348692,2
28140,동구,202207,1,A,76.00436116100188,1
11710,송파구,202207,1,A,51.975620050759275,3
11A11,도심권,202207,3,A,69.73797720585718,2
50000,제주,202207,1,A,63.665109771176475,0
28260,서구,202207,1,A,64.89980974108111,1
48000,경남,202207,0,M,65.72148822729098,0
11A01,강북지역,202207,3,M,70.14823740977016,1
41135,분당구,202207,1,M,54.332499183984325,3
41A05,경원권,202207,1,M,71.71038106933561,1
44210,서산시,202207,1,M,82.688703069757,1
50130,서귀포시,202207,1,M,66.44443049552538,1
41A02,경부1권,202207,0,M,58.395793405663085,1
29000,광주,202207,0,M,70.19824676931198,0
27000,대구,202207,7,M,39.743589743589745,0
11A13,서북권,202207,7,M,44.75843007186291,2
A1000,전국,202207,0,M,64.14755925432813,0
41A06,동부1권,202207,1,M,67.47404187664387,1
11215,광진구,202207,1,M,56.57037037037036,3
31710,울주군,202207,1,M,77.37262053015478,1
30000,대전,202207,1,M,70.64010984447522,0
41A05,경원권,202207,7,M,50.6329198346005,1
41171,만안구,202207,1,M,63.65914786967418,3
11470,양천구,202207,1,M,55.203933598873874,3
41A03,경부2권,202207,3,M,67.30707506075473,1
11A11,도심권,202207,1,M,56.63978232523505,2
41590,화성시,202207,1,M,63.12154696132597,2
44810,예산군,202207,1,M,67.04310765649055,1
45140,익산시,202207,1,M,83.27287873791632,1
43000,충북,202207,0,M,66.49044695411254,0
A3000,6대광역시,202207,7,M,44.641683246696054,0
29000,광주,202207,3,M,66.86665367858029,0
11A15,동남권,202207,0,M,58.72269493028757,2
11170,용산구,202207,1,M,51.35427952329361,3
27200,남구,202207,1,M,72.32704402515722,1
26A03,서부산권,202207,1,M,71.61216961331036,1
A9000,9개도,202207,1,M,72.62135977617011,0
41480,파주시,202207,1,M,74.30314954457805,2
45000,전북,202207,0,M,66.73815293613809,0
44000,충남,202207,1,M,80.01380477899713,0
45113,덕진구,202207,1,M,79.40594059405942,2
A2001,지방권,202207,7,M,45.49565390243765,0
45210,김제시,202207,1,M,70.58189655172413,1
31000,울산,202207,7,M,50,0
A2001,지방권,202207,0,M,64.85818027504232,0
48129,진해구,202207,1,M,71.58158501999331,2
48127,마산회원구,202207,1,M,80.68592057761734,2
43000,충북,202207,1,M,79.18953984222435,0
41280,고양시,202207,1,M,70.5245716659422,2
43130,충주시,202207,1,M,80.31496062992126,1
43130,충주시,202207,1,AD,9.727605971057054,1
A9000,9개도,202207,3,AD,16.39095156089569,0
26230,부산진구,202207,1,AD,20.093961520538834,2
26A03,서부산권,202207,1,AD,16.27627553597073,1
A6000,8개도,202207,3,AD,13.543868964400495,0
31710,울주군,202207,1,AD,11.552638300466809,1
48000,경남,202207,3,AD,22.75949518393576,0
41111,장안구,202207,1,AD,19.0003124349653,3
36000,세종,202207,3,AD,13.51110570420325,0
41465,수지구,202207,1,AD,21.539620882495562,3
26A02,중부산권,202207,1,AD,20.137986963081353,1
45110,전주시,202207,1,AD,25.00155814961432,1
11140,중구,202207,1,AD,15.618588897049996,3
A2000,수도권,202207,0,AD,20.173636305090323,0
11A02,강남지역,202207,1,AD,34.95395409720058,1
41287,일산서구,202207,1,AD,13.379343286542426,3
48129,진해구,202209,1,A,71.26407017555523,2
47130,경주시,202209,1,A,76.08479143061034,1
43110,청주시,202209,1,A,80.45390935126417,1
48000,경남,202209,7,A,46.25047641941713,0
30230,대덕구,202209,1,A,71.69765715389201,1
A1000,전국,202209,7,A,46.430951273464494,0
47000,경북,202209,1,A,79.55009825491727,0
11320,도봉구,202209,1,A,54.88722117610876,3
44270,당진시,202209,1,A,83.19067018692733,1
36000,세종,202209,1,A,46.99878815600522,0
31000,울산,202209,3,A,73.27817999954237,0
26410,금정구,202209,1,A,66.0873030702583,2
26A03,서부산권,202209,3,A,61.18337315291472,1
44180,보령시,202209,1,A,72.67133836434617,1
28000,인천,202209,7,A,49.49562478729525,0
41285,일산동구,202209,1,A,71.21581894829231,3
42130,원주시,202209,1,A,76.15692926259703,1
41590,화성시,202209,1,A,63.90825968403955,2
41170,안양시,202209,1,A,59.43440910339526,2
26230,부산진구,202209,1,A,68.78228954879148,2
26170,동구,202209,1,A,65.01383768249791,2
29000,광주,202209,7,A,44.52394729707315,0
41220,평택시,202209,1,A,71.11444308074863,2
44133,서북구,202209,1,A,80.04480003509981,2
43000,충북,202209,3,A,68.47528301183586,0
41131,수정구,202207,1,AD,20.45917636290661,3
28177,미추홀구,202207,1,AD,11.204350521368118,1
41A03,경부2권,202207,3,AD,15.270245825706052,1
28200,남동구,202207,1,AD,10.328504577858903,1
27260,수성구,202207,1,AD,13.985809441520747,1
31000,울산,202207,1,AD,13.05181415339478,0
45000,전북,202207,0,AD,20.251530044862832,0
41A07,동부2권,202207,7,AD,22.246751044760465,1
41A03,경부2권,202207,0,AD,16.767032347162814,1
11680,강남구,202207,1,AD,30.161060435510713,3
30140,중구,202207,1,AD,17.527909929250168,1
45113,덕진구,202207,1,AD,25.96463687776615,2
41310,구리시,202207,1,AD,23.215673951274226,2
41A02,경부1권,202207,7,AD,30.13406880914743,1
41117,영통구,202207,1,AD,11.479999614501944,3
41171,만안구,202207,1,AD,21.378957880326492,3
41A05,경원권,202207,7,AD,20.046059173877005,1
41A03,경부2권,202207,7,AD,24.812073779482937,1
48170,진주시,202207,1,AD,24.78264374548014,1
48330,양산시,202207,1,AD,15.462668804586372,1
46130,여수시,202207,1,AD,12.689520216540718,1
45111,완산구,202209,1,A,79.605050456185,2
44131,동남구,202209,1,A,81.53289399481517,2
41A03,경부2권,202209,1,A,66.56324620424124,1
41670,여주시,202209,1,A,84.02155812424752,2
48000,경남,202209,1,A,75.58190159243377,0
A9000,9개도,202209,3,A,66.86475560816582,0
11A15,동남권,202209,7,A,42.246532237907296,2
11000,서울,202209,3,A,70.52647018412056,0
47170,안동시,202209,1,A,73.49652444904194,1
44810,예산군,202209,1,A,67.7653977045263,1
41A01,서해안권,202209,7,A,49.60483716596239,1
11A12,동북권,202209,1,A,57.62114227700755,2
41133,중원구,202209,1,A,52.775241457814445,3
11A14,서남권,202209,1,A,59.20381105652359,2
A3000,6대광역시,202209,1,A,70.01121353631193,0
11545,금천구,202209,1,A,61.495574859109524,3
11A15,동남권,202209,3,A,70.13187385070054,2
44800,홍성군,202209,1,A,73.87333336213082,1
46230,광양시,202209,1,A,85.92552747972726,1
11A15,동남권,202209,0,A,58.550740350365835,2
41463,기흥구,202209,1,A,70.15996218999157,3
47000,경북,202209,7,A,43.68036366779429,0
26A03,서부산권,202209,1,A,70.8359324216198,1
27000,대구,202209,0,A,65.1268889357421,0
11000,서울,202207,0,AD,26.857698447722118,0
36000,세종,202207,0,AD,15.577374477850917,0
11620,관악구,202207,1,AD,33.135771268425394,3
41115,팔달구,202207,1,AD,14.662536806567369,3
41A01,서해안권,202207,0,AD,16.287028641001758,1
42130,원주시,202207,1,AD,8.742512332884667,1
41480,파주시,202207,1,MD,10,2
31000,울산,202207,7,MD,26.141576313594662,0
11305,강북구,202207,1,MD,12.077294685990339,3
44131,동남구,202207,1,MD,9.803921568627452,2
41390,시흥시,202207,1,MD,7.968141542976466,2
41463,기흥구,202207,1,MD,11.600928074245939,3
42000,강원,202207,1,MD,9.903746540628582,0
11545,금천구,202207,1,MD,15.24390243902439,3
45130,군산시,202207,1,MD,10.676156583629894,1
44810,예산군,202207,1,MD,13.158464268709691,1
41A05,경원권,202207,3,MD,16.666666666666664,1
42000,강원,202207,7,MD,15.350877192982457,0
47150,김천시,202207,1,MD,9.280792420327304,1
A5000,5대광역시,202207,0,MD,14.825500647705317,0
41A01,서해안권,202207,0,MD,13.212530165200004,1
46000,전남,202207,1,MD,11.713684816156778,0
11A11,도심권,202207,7,MD,29.075369075369075,2
41A02,경부1권,202207,3,MD,19.180877830584286,1
41000,경기,202208,3,A,67.14962100825642,0
50000,제주,202208,0,A,57.9269145928208,0
50110,제주시,202208,1,A,62.53757915744787,1
11A14,서남권,202208,3,A,70.3427164118519,2
26A03,서부산권,202208,7,A,45.55717336080971,1
43110,청주시,202208,1,A,80.47297308127803,1
41270,안산시,202208,1,A,62.87796148634873,2
27260,수성구,202208,1,A,62.73508359205942,1
36000,세종,202208,1,A,47.07469440849984,0
43111,상당구,202208,1,A,82.88523709509437,2
A3000,6대광역시,202208,3,A,65.3426410384035,0
26A03,서부산권,202208,3,A,61.13441805561721,1
44210,서산시,202208,1,A,82.7994364787194,1
29000,광주,202208,1,A,75.37557464593273,0
44000,충남,202208,1,A,78.89584038330952,0
42130,원주시,202208,1,A,76.31436907163356,1
31200,북구,202208,1,A,78.7003653270592,1
46000,전남,202208,1,A,77.65172955152063,0
42150,강릉시,202208,1,A,78.74644197229634,1
26000,부산,202208,7,A,41.931644308229735,0
26140,서구,202208,1,A,70.27001463088628,2
41A05,경원권,202208,1,A,71.4739320564162,1
41A05,경원권,202208,0,A,67.31943173113577,1
A3000,6대광역시,202208,7,A,44.506780587521725,0
28110,중구,202209,1,A,65.56823219697205,1
42000,강원,202209,3,A,67.88741780891229,0
11305,강북구,202209,1,M,63.048780487804876,3
26260,동래구,202209,1,M,62.85543918558789,2
26A02,중부산권,202209,1,M,65.33711270915435,1
