region_cd,region_nm,research_date,apt_type,age_gbn,tr_gbn,indices,level_no
50000,제주,202207,1,13,S,113.7162854684522,0
A1000,전국,202207,1,13,S,105.58718795323992,0
A2000,수도권,202207,1,13,S,106.38337604855765,0
A2001,지방권,202207,1,13,S,104.8357224016653,0
A3000,6대광역시,202207,1,13,S,103.39258727810001,0
A5000,5대광역시,202207,1,13,S,102.70165980723039,0
A6000,8개도,202207,1,13,S,106.83294613717604,0
A9000,9개도,202207,1,13,S,107.39856337708528,0
11000,서울,202207,1,14,D,102.92652890968242,0
11A01,강북지역,202207,1,14,D,102.64260634506557,1
11A02,강남지역,202207,1,14,D,103.19133294396374,1
11A11,도심권,202207,1,14,D,102.79430360989095,2
11A12,동북권,202207,1,14,D,102.8117827879569,2
11A13,서북권,202207,1,14,D,102.07074103559795,2
11A14,서남권,202207,1,14,D,103.21505256278923,2
11A15,동남권,202207,1,14,D,103.1434966273278,2
26000,부산,202207,1,14,D,102.71573338674385,0
26A01,동부산권,202207,1,14,D,104.28668541438513,1
26A02,중부산권,202207,1,14,D,101.66588552820109,1
26A03,서부산권,202207,1,14,D,103.18629804268429,1
27000,대구,202207,1,14,D,98.49218430327511,0
28000,인천,202207,1,14,D,103.31465703532139,0
29000,광주,202207,1,14,D,105.11566535045111,0
30000,대전,202207,1,14,D,103.35793143470633,0
31000,울산,202207,1,14,D,106.76686085527803,0
36000,세종,202207,1,14,D,96.23960170965223,0
41000,경기,202207,1,14,D,106.13972202121582,0
41A01,서해안권,202207,1,14,D,109.30898785781677,1
41A02,경부1권,202207,1,14,D,101.96683592907519,1
41A03,경부2권,202207,1,14,D,103.70321237075724,1
41A04,경의권,202207,1,14,D,107.63046891896096,1
41A05,경원권,202207,1,14,D,106.90299445330795,1
41A06,동부1권,202207,1,14,D,106.51621304567695,1
41A07,동부2권,202207,1,14,D,114.91453623748853,1
42000,강원,202207,1,14,D,105.7565170941291,0
43000,충북,202207,1,14,D,110.19950976459955,0
44000,충남,202207,1,14,D,107.11644703446628,0
45000,전북,202207,1,14,D,105.96524437897092,0
46000,전남,202207,1,14,D,101.90447416184088,0
47000,경북,202207,1,14,D,105.00124512214452,0
48000,경남,202207,1,14,D,106.16619695494873,0
50000,제주,202207,1,14,D,110.63593558224878,0
A1000,전국,202207,1,14,D,104.6321147024252,0
A2000,수도권,202207,1,14,D,104.74680322370169,0
A2001,지방권,202207,1,14,D,104.48201077797461,0
A3000,6대광역시,202207,1,14,D,102.72843414071544,0
A5000,5대광역시,202207,1,14,D,102.62647159932155,0
A6000,8개도,202207,1,14,D,106.18159039996198,0
A9000,9개도,202207,1,14,D,106.15732613384581,0
11000,서울,202207,1,14,R,101.76233524645299,0
11A01,강북지역,202207,1,14,R,102.07688320315668,1
11A02,강남지역,202207,1,14,R,101.47061925902152,1
11A11,도심권,202207,1,14,R,101.49935846698548,2
11A12,동북권,202207,1,14,R,102.20020442600773,2
11A13,서북권,202207,1,14,R,101.96288464492731,2
11A14,서남권,202207,1,14,R,101.14646595504384,2
11A15,동남권,202207,1,14,R,102.12774450457454,2
26000,부산,202207,1,14,R,103.00079858573956,0
26A01,동부산권,202207,1,14,R,103.48366203132369,1
26A02,중부산권,202207,1,14,R,103.66969575770003,1
26A03,서부산권,202207,1,14,R,101.49136274644222,1
27000,대구,202207,1,14,R,99.84670686912524,0
28000,인천,202207,1,14,R,103.07231025936028,0
29000,광주,202207,1,14,R,102.05941798100724,0
30000,대전,202207,1,14,R,103.89602740380425,0
31000,울산,202207,1,14,R,108.61526925546892,0
36000,세종,202207,1,14,R,98.8430998737735,0
41000,경기,202207,1,14,R,105.03666505945426,0
41A01,서해안권,202207,1,14,R,107.77154933399066,1
41A02,경부1권,202207,1,14,R,103.67326802536543,1
41A03,경부2권,202207,1,14,R,103.45044729989377,1
41A04,경의권,202207,1,14,R,104.77312265333829,1
41A05,경원권,202207,1,14,R,104.58758374708543,1
41A06,동부1권,202207,1,14,R,105.2707365582465,1
41A07,동부2권,202207,1,14,R,108.18909813657689,1
42000,강원,202207,1,14,R,103.18657255391017,0
43000,충북,202207,1,14,R,106.80550879149497,0
44000,충남,202207,1,14,R,102.81212240291073,0
45000,전북,202207,1,14,R,103.46831498586488,0
46000,전남,202207,1,14,R,101.59352193412867,0
47000,경북,202207,1,14,R,102.63262203223013,0
48000,경남,202207,1,14,R,103.9829260655238,0
50000,제주,202207,1,14,R,106.60098817548634,0
A1000,전국,202207,1,14,R,103.46906142450707,0
A2000,수도권,202207,1,14,R,103.67347174011294,0
A2001,지방권,202207,1,14,R,103.20180116690156,0
A3000,6대광역시,202207,1,14,R,102.81751476741941,0
A5000,5대광역시,202207,1,14,R,102.77311403853506,0
A6000,8개도,202207,1,14,R,103.61152742699828,0
A9000,9개도,202207,1,14,R,104.43500572090872,0
11000,서울,202207,1,14,S,103.30377682060674,0
11A01,강북지역,202207,1,14,S,102.81160479311214,1
11A02,강남지역,202207,1,14,S,103.76370017010017,1
11A11,도심권,202207,1,14,S,104.20563288425635,2
11A12,동북권,202207,1,14,S,102.50786974149837,2
11A13,서북권,202207,1,14,S,103.11330061085766,2
11A14,서남권,202207,1,14,S,103.46450827700282,2
11A15,동남권,202207,1,14,S,104.36993783560395,2
26000,부산,202207,1,14,S,105.02113637149048,0
26A01,동부산권,202207,1,14,S,106.84706743425203,1
26A02,중부산권,202207,1,14,S,104.00711515074934,1
26A03,서부산권,202207,1,14,S,105.22031196365525,1
27000,대구,202207,1,14,S,97.25503939575563,0
28000,인천,202207,1,14,S,106.58480212912411,0
29000,광주,202207,1,14,S,108.18187408908653,0
30000,대전,202207,1,14,S,104.20867512914714,0
31000,울산,202207,1,14,S,103.21895395496432,0
36000,세종,202207,1,14,S,100.44238372306266,0
41000,경기,202207,1,14,S,110.0134982271274,0
41A01,서해안권,202207,1,14,S,112.76044517733501,1
41A02,경부1권,202207,1,14,S,109.29239474271162,1
41A03,경부2권,202207,1,14,S,108.3952664816036,1
41A04,경의권,202207,1,14,S,109.57018028622865,1
41A05,경원권,202207,1,14,S,109.22833728880586,1
41A06,동부1권,202207,1,14,S,109.51278518543657,1
41A07,동부2권,202207,1,14,S,117.14631084140427,1
42000,강원,202207,1,14,S,106.88226322339227,0
43000,충북,202207,1,14,S,109.00193645746512,0
44000,충남,202207,1,14,S,108.26181313512393,0
45000,전북,202207,1,14,S,108.87814825964588,0
46000,전남,202207,1,14,S,100.36323608393609,0
47000,경북,202207,1,14,S,105.13543584201402,0
48000,경남,202207,1,14,S,107.37317851709474,0
50000,제주,202207,1,14,S,112.04284605332366,0
A1000,전국,202207,1,14,S,106.37562320161965,0
A2000,수도권,202207,1,14,S,107.23301051496385,0
A2001,지방권,202207,1,14,S,105.26242618463655,0
A3000,6대광역시,202207,1,14,S,103.86779901589993,0
A5000,5대광역시,202207,1,14,S,103.40079303185266,0
A6000,8개도,202207,1,14,S,106.9342195965485,0
A9000,9개도,202207,1,14,S,108.70796796327524,0
11000,서울,202207,1,15,D,103.1244732062675,0
11A01,강북지역,202207,1,15,D,102.93018548316783,1
11A02,강남지역,202207,1,15,D,103.29429216111193,1
11A11,도심권,202207,1,15,D,103.23504211895107,2
11A12,동북권,202207,1,15,D,102.94467161647414,2
11A13,서북권,202207,1,15,D,102.66720562369065,2
11A14,서남권,202207,1,15,D,103.09319833339354,2
11A15,동남권,202207,1,15,D,103.5165648613012,2
26000,부산,202207,1,15,D,104.46581022917871,0
26A01,동부산권,202207,1,15,D,105.16178981288442,1
26A02,중부산권,202207,1,15,D,103.9386883447446,1
26A03,서부산권,202207,1,15,D,104.34351863117442,1
27000,대구,202207,1,15,D,98.57712921009227,0
28000,인천,202207,1,15,D,108.01626705646585,0
29000,광주,202207,1,15,D,104.205627903568,0
30000,대전,202207,1,15,D,104.32085489738093,0
31000,울산,202207,1,15,D,108.61541674391182,0
36000,세종,202207,1,15,D,102.28125087205026,0
41000,경기,202207,1,15,D,107.46263910938507,0
41A01,서해안권,202207,1,15,D,112.4694036206793,1
41A02,경부1권,202207,1,15,D,103.27682144119932,1
41A03,경부2권,202207,1,15,D,104.55072743520839,1
41A04,경의권,202207,1,15,D,107.21576696867412,1
41A05,경원권,202207,1,15,D,106.47031924000237,1
41A06,동부1권,202207,1,15,D,107.48700959411568,1
41A07,동부2권,202207,1,15,D,116.43969757379502,1
42000,강원,202207,1,15,D,104.55077372641719,0
43000,충북,202207,1,15,D,109.62782245562023,0
44000,충남,202207,1,15,D,106.81905687466171,0
45000,전북,202207,1,15,D,105.57519093220058,0
46000,전남,202207,1,15,D,101.89379909252641,0
47000,경북,202207,1,15,D,104.38520982098167,0
48000,경남,202207,1,15,D,106.88514415887285,0
50000,제주,202207,1,15,D,107.32956161532621,0
A1000,전국,202207,1,15,D,105.32062269762064,0
A2000,수도권,202207,1,15,D,105.99637755915674,0
A2001,지방권,202207,1,15,D,104.75352374811932,0
A3000,6대광역시,202207,1,15,D,104.44979368839233,0
A5000,5대광역시,202207,1,15,D,103.51979366912619,0
A6000,8개도,202207,1,15,D,105.83498561515334,0
A9000,9개도,202207,1,15,D,106.55078134068665,0
11000,서울,202207,1,15,R,102.33955675896762,0
11A01,강북지역,202207,1,15,R,102.53041619021346,1
11A02,강남지역,202207,1,15,R,102.17331886182228,1
11A11,도심권,202207,1,15,R,101.66825866067613,2
11A12,동북권,202207,1,15,R,102.78977707546184,2
11A13,서북권,202207,1,15,R,101.49081959498147,2
11A14,서남권,202207,1,15,R,101.3568460803991,2
11A15,동남권,202207,1,15,R,103.08156460505855,2
26000,부산,202207,1,15,R,103.49123516103053,0
26A01,동부산권,202207,1,15,R,103.76089009435576,1
26A02,중부산권,202207,1,15,R,103.33178286222375,1
26A03,서부산권,202207,1,15,R,103.39614593394688,1
27000,대구,202207,1,15,R,100.13577320564282,0
28000,인천,202207,1,15,R,104.70539278071367,0
29000,광주,202207,1,15,R,101.79348660383934,0
30000,대전,202207,1,15,R,103.0684819457242,0
31000,울산,202207,1,15,R,109.28785123124652,0
36000,세종,202207,1,15,R,100.5678301267599,0
41000,경기,202207,1,15,R,105.18549536326623,0
41A01,서해안권,202207,1,15,R,107.5274566038114,1
41A02,경부1권,202207,1,15,R,102.38465052570331,1
41A03,경부2권,202207,1,15,R,105.26835470612235,1
41A04,경의권,202207,1,15,R,104.88391850948075,1
41A05,경원권,202207,1,15,R,105.29819728927158,1
41A06,동부1권,202207,1,15,R,104.97146360589551,1
41A07,동부2권,202207,1,15,R,107.03426681289405,1
42000,강원,202207,1,15,R,103.2167493296688,0
43000,충북,202207,1,15,R,105.56623735171028,0
44000,충남,202207,1,15,R,103.29532140458846,0
45000,전북,202207,1,15,R,103.04935542163116,0
46000,전남,202207,1,15,R,101.4041194581036,0
47000,경북,202207,1,15,R,103.33633015803154,0
48000,경남,202207,1,15,R,103.89250994547916,0
50000,제주,202207,1,15,R,105.15557632403126,0
A1000,전국,202207,1,15,R,103.65926666598388,0
A2000,수도권,202207,1,15,R,104.10700745961965,0
A2001,지방권,202207,1,15,R,103.2827955625778,0
A3000,6대광역시,202207,1,15,R,103.38462768222301,0
A5000,5대광역시,202207,1,15,R,103.035625724341,0
A6000,8개도,202207,1,15,R,103.50871326751904,0
A9000,9개도,202207,1,15,R,104.24594751052341,0
11000,서울,202207,1,15,S,104.60036104760148,0
11A01,강북지역,202207,1,15,S,103.92610517511211,1
11A02,강남지역,202207,1,15,S,105.19223347055302,1
11A11,도심권,202207,1,15,S,104.91913068886794,2
11A12,동북권,202207,1,15,S,103.85135331338469,2
11A13,서북권,202207,1,15,S,103.79905499454738,2
11A14,서남권,202207,1,15,S,104.07983117070863,2
11A15,동남권,202207,1,15,S,106.43307059370746,2
26000,부산,202207,1,15,S,106.84889635848253,0
26A01,동부산권,202207,1,15,S,108.50688382285823,1
26A02,중부산권,202207,1,15,S,105.4059500211176,1
26A03,서부산권,202207,1,15,S,106.76701078338742,1
27000,대구,202207,1,15,S,98.24558536377671,0
28000,인천,202207,1,15,S,111.92868423228364,0
29000,광주,202207,1,15,S,107.15289544022129,0
30000,대전,202207,1,15,S,105.8776883106424,0
31000,울산,202207,1,15,S,107.03148076485638,0
36000,세종,202207,1,15,S,103.70150993990083,0
41000,경기,202207,1,15,S,111.75759751138854,0
41A01,서해안권,202207,1,15,S,115.69229035571138,1
41A02,경부1권,202207,1,15,S,110.39207405430291,1
41A03,경부2권,202207,1,15,S,110.09281957150793,1
41A04,경의권,202207,1,15,S,109.8224338922851,1
41A05,경원권,202207,1,15,S,109.96090573822828,1
41A06,동부1권,202207,1,15,S,109.00806686156118,1
41A07,동부2권,202207,1,15,S,118.50209666405705,1
42000,강원,202207,1,15,S,107.27695594234751,0
43000,충북,202207,1,15,S,110.37279907316835,0
44000,충남,202207,1,15,S,108.21755226592418,0
45000,전북,202207,1,15,S,109.5544048356035,0
46000,전남,202207,1,15,S,100.88032005796231,0
47000,경북,202207,1,15,S,104.86909962484687,0
48000,경남,202207,1,15,S,107.9162580485342,0
50000,제주,202207,1,15,S,113.78381002296504,0
A1000,전국,202207,1,15,S,107.5161780857346,0
A2000,수도권,202207,1,15,S,109.21183215461174,0
A2001,지방권,202207,1,15,S,106.10526367584198,0
A3000,6대광역시,202207,1,15,S,106.24127403475553,0
A5000,5대광역시,202207,1,15,S,104.77564482250594,0
A6000,8개도,202207,1,15,S,107.2702805894506,0
A9000,9개도,202207,1,15,S,109.22946185893778,0
11000,서울,202207,3,31,D,102.81852010054608,0
11A01,강북지역,202207,3,31,D,103.11534655261012,1
11A02,강남지역,202207,3,31,D,102.56007683529704,1
11A11,도심권,202207,3,31,D,101.83044172043343,2
11A12,동북권,202207,3,31,D,103.37661384859358,2
11A13,서북권,202207,3,31,D,102.84726360304788,2
11A14,서남권,202207,3,31,D,102.0749624461693,2
11A15,동남권,202207,3,31,D,103.29442942098852,2
26000,부산,202207,3,31,D,103.74579280330374,0
26A01,동부산권,202207,3,31,D,103.67683784641657,1
26A02,중부산권,202207,3,31,D,103.88435661050919,1
26A03,서부산권,202207,3,31,D,103.32705483286217,1
27000,대구,202207,3,31,D,99.63788023227396,0
28000,인천,202207,3,31,D,101.57365488356254,0
29000,광주,202207,3,31,D,101.9468793805981,0
30000,대전,202207,3,31,D,100.71323232457337,0
31000,울산,202207,3,31,D,102.68157920515388,0
36000,세종,202207,3,31,D,97.73779765918884,0
41000,경기,202207,3,31,D,103.8214395225349,0
41A01,서해안권,202207,3,31,D,104.84021486571167,1
41A02,경부1권,202207,3,31,D,102.77127654407678,1
41A03,경부2권,202207,3,31,D,104.26031862842333,1
41A04,경의권,202207,3,31,D,104.32551141742094,1
41A05,경원권,202207,3,31,D,101.79495731589728,1
41A06,동부1권,202207,3,31,D,102.00042893380858,1
41A07,동부2권,202207,3,31,D,105.10075461144459,1
42000,강원,202207,3,31,D,102.15179287760732,0
43000,충북,202207,3,31,D,101.9919354557878,0
44000,충남,202207,3,31,D,100.86565156399602,0
45000,전북,202207,3,31,D,100.14500831066417,0
46000,전남,202207,3,31,D,101.71104941811745,0
47000,경북,202207,3,31,D,101.15693880711554,0
48000,경남,202207,3,31,D,101.96639240504904,0
50000,제주,202207,3,31,D,103.75393654026097,0
A1000,전국,202207,3,31,D,103.00913207882323,0
A2000,수도권,202207,3,31,D,103.17470637306081,0
A2001,지방권,202207,3,31,D,102.45331459202953,0
A3000,6대광역시,202207,3,31,D,102.5146232164368,0
A5000,5대광역시,202207,3,31,D,103.1046421451099,0
A6000,8개도,202207,3,31,D,102.03480657044727,0
A9000,9개도,202207,3,31,D,103.33542522894474,0
11000,서울,202207,3,31,R,101.45783881436037,0
11A01,강북지역,202207,3,31,R,101.4723633832407,1
11A02,강남지역,202207,3,31,R,101.44515995552655,1
11A11,도심권,202207,3,31,R,101.38760435722357,2
11A12,동북권,202207,3,31,R,101.8259563413854,2
11A13,서북권,202207,3,31,R,100.80797998365165,2
11A14,서남권,202207,3,31,R,101.07949684164836,2
11A15,동남권,202207,3,31,R,101.99790730405596,2
26000,부산,202207,3,31,R,100.7895797456857,0
26A01,동부산권,202207,3,31,R,100.54096848277274,1
26A02,중부산권,202207,3,31,R,100.81189211703399,1
26A03,서부산권,202207,3,31,R,101.13313205220697,1
27000,대구,202207,3,31,R,100.24571648603317,0
28000,인천,202207,3,31,R,100.15441703898162,0
29000,광주,202207,3,31,R,100.92440421712467,0
30000,대전,202207,3,31,R,100.57416496621975,0
31000,울산,202207,3,31,R,102.5880217411102,0
36000,세종,202207,3,31,R,97.7274958357611,0
41000,경기,202207,3,31,R,101.44428001245277,0
41A01,서해안권,202207,3,31,R,101.51786641622193,1
41A02,경부1권,202207,3,31,R,101.44869103207373,1
41A03,경부2권,202207,3,31,R,101.56986114134475,1
41A04,경의권,202207,3,31,R,100.83613971340506,1
41A05,경원권,202207,3,31,R,100.76089567337189,1
41A06,동부1권,202207,3,31,R,101.82963464650312,1
41A07,동부2권,202207,3,31,R,101.56743888103195,1
42000,강원,202207,3,31,R,100.2339557900054,0
43000,충북,202207,3,31,R,101.32250239571377,0
44000,충남,202207,3,31,R,100.34539925911055,0
45000,전북,202207,3,31,R,100.39311117942886,0
46000,전남,202207,3,31,R,101.68196138668108,0
47000,경북,202207,3,31,R,100.02207260055864,0
48000,경남,202207,3,31,R,101.2699459743777,0
50000,제주,202207,3,31,R,103.06595917185145,0
A1000,전국,202207,3,31,R,101.29539219177188,0
A2000,수도권,202207,3,31,R,101.34879778805748,0
A2001,지방권,202207,3,31,R,101.11569171761512,0
A3000,6대광역시,202207,3,31,R,100.58844970791321,0
A5000,5대광역시,202207,3,31,R,100.85952437049899,0
A6000,8개도,202207,3,31,R,101.35545147447702,0
A9000,9개도,202207,3,31,R,101.42026075263064,0
11000,서울,202207,3,31,S,102.18935841190928,0
11A01,강북지역,202207,3,31,S,102.37797175255778,1
11A02,강남지역,202207,3,31,S,102.0249751783993,1
11A11,도심권,202207,3,31,S,101.51551988699048,2
11A12,동북권,202207,3,31,S,103.27227839965525,2
11A13,서북권,202207,3,31,S,100.82726976248063,2
11A14,서남권,202207,3,31,S,101.11106645740364,2
11A15,동남권,202207,3,31,S,103.415824069115,2
26000,부산,202207,3,31,S,100.94930839344667,0
26A01,동부산권,202207,3,31,S,100.78696687116613,1
26A02,중부산권,202207,3,31,S,101.06736595655559,1
26A03,서부산권,202207,3,31,S,100.77097978469523,1
27000,대구,202207,3,31,S,99.13779656498059,0
28000,인천,202207,3,31,S,100.36205368063963,0
29000,광주,202207,3,31,S,101.47968098332758,0
30000,대전,202207,3,31,S,102.07751193393455,0
31000,울산,202207,3,31,S,101.63516527238158,0
36000,세종,202207,3,31,S,97.36127960848412,0
41000,경기,202207,3,31,S,102.38853889036226,0
41A01,서해안권,202207,3,31,S,103.56952217082262,1
41A02,경부1권,202207,3,31,S,102.33099400281658,1
41A03,경부2권,202207,3,31,S,101.14407660461842,1
41A04,경의권,202207,3,31,S,102.17724701429474,1
41A05,경원권,202207,3,31,S,100.73745802073175,1
41A06,동부1권,202207,3,31,S,102.24602377241794,1
41A07,동부2권,202207,3,31,S,101.66435065474784,1
42000,강원,202207,3,31,S,102.30694768933061,0
43000,충북,202207,3,31,S,103.22332878710124,0
44000,충남,202207,3,31,S,99.06254062004278,0
45000,전북,202207,3,31,S,100.56534350486417,0
46000,전남,202207,3,31,S,100.48968516012371,0
47000,경북,202207,3,31,S,100.30711112313628,0
48000,경남,202207,3,31,S,101.86787971740165,0
50000,제주,202207,3,31,S,102.37557663684966,0
A1000,전국,202207,3,31,S,101.90145226621712,0
A2000,수도권,202207,3,31,S,102.13518290837492,0
