region_cd,region_nm,research_date,deal_obj,all_cnt,age01_cnt,age02_cnt,age04_cnt,age05_cnt,age06_cnt,age07_cnt
48890,합천군,202303,07,6,1,2,0,2,0,0
11350,노원구,202303,07,206,15,74,35,22,10,0
11560,영등포구,202303,07,182,7,65,41,25,4,3
11740,강동구,202303,07,199,4,68,25,17,15,2
27110,중구,202303,07,114,4,44,25,13,8,0
26290,남구,202303,07,213,5,60,40,28,18,1
27170,서구,202303,07,40,4,7,10,8,1,1
27230,북구,202303,07,349,15,95,85,60,18,0
31140,남구,202303,07,367,12,113,72,42,19,30
41190,부천시,202303,07,418,25,135,84,44,22,2
41111,장안구,202303,07,109,8,36,28,11,4,0
41113,권선구,202303,07,281,9,109,67,29,14,0
41830,양평군,202303,07,27,0,4,4,7,5,4
41461,처인구,202303,07,196,13,39,42,24,16,7
51230,삼척시,202303,07,56,2,7,15,12,4,1
47000,경북,202301,06,1823,67,336,483,339,133,37
41285,일산동구,202301,06,73,6,16,20,13,2,0
41310,구리시,202301,06,43,4,9,15,5,1,1
51110,춘천시,202301,06,187,14,36,44,30,17,9
41190,부천시,202301,06,364,20,64,75,46,22,65
11140,중구,202301,06,29,0,11,4,4,3,3
26000,부산,202301,06,1734,84,347,370,237,104,258
26140,서구,202301,06,55,3,10,13,9,4,5
27110,중구,202301,06,68,3,27,12,4,5,2
27170,서구,202301,06,26,1,1,10,4,3,2
48860,산청군,202301,06,11,1,1,3,2,2,1
44710,금산군,202301,06,35,3,1,16,6,5,0
44825,태안군,202301,06,49,1,2,7,20,9,2
51790,화천군,202301,06,8,2,0,2,3,1,0
51810,인제군,202301,06,10,0,0,3,2,0,1
51780,철원군,202301,06,19,0,2,7,3,3,0
31140,남구,202301,06,178,9,54,31,26,14,4
29155,남구,202301,06,89,2,22,17,13,7,3
48820,고성군,202301,06,27,0,1,8,8,5,1
48250,김해시,202301,06,348,18,88,81,46,16,2
48740,창녕군,202301,06,37,3,3,9,9,6,1
46110,목포시,202301,06,150,14,19,40,31,16,1
29110,동구,202301,06,57,4,16,14,8,3,2
28720,옹진군,202301,06,7,0,2,3,1,0,0
27710,달성군,202301,06,115,7,28,25,16,3,1
44150,공주시,202301,06,61,2,7,15,12,9,3
47820,청도군,202301,06,27,2,3,9,5,5,0
46870,영광군,202301,06,20,0,5,6,3,2,0
41250,동두천시,202301,06,57,3,1,20,11,8,2
41465,수지구,202301,06,123,4,44,27,10,6,2
51170,동해시,202301,06,74,5,9,18,17,4,5
41830,양평군,202301,06,60,4,5,18,16,5,2
41115,팔달구,202301,06,256,10,10,18,8,6,183
41000,경기,202301,06,5864,341,1293,1311,800,380,461
11290,성북구,202301,06,175,8,24,23,17,4,70
11410,서대문구,202301,06,89,6,19,11,9,2,26
11545,금천구,202301,06,91,8,17,9,13,0,23
26470,연제구,202301,06,118,9,31,15,10,8,23
26500,수영구,202301,06,228,7,18,24,14,5,143
26710,기장군,202301,06,93,3,23,17,16,9,3
48850,하동군,202301,06,22,0,0,7,10,1,0
45113,덕진구,202301,06,234,10,56,52,34,27,1
45710,완주군,202301,06,69,2,10,17,17,8,2
51230,삼척시,202301,06,37,0,5,14,8,1,0
36000,세종,202301,06,249,16,79,48,28,11,7
31110,중구,202301,06,102,4,36,22,9,4,4
48730,함안군,202301,06,35,1,5,8,5,5,1
48270,밀양시,202301,06,81,1,6,17,21,6,19
46170,나주시,202301,06,83,4,16,15,22,7,4
46780,보성군,202301,06,16,0,5,3,3,1,1
28185,연수구,202301,06,211,13,63,49,25,9,2
28110,중구,202301,06,102,8,24,21,28,3,2
43760,괴산군,202301,06,18,0,0,3,9,3,1
43130,충주시,202301,06,195,7,37,57,35,11,9
47730,의성군,202301,06,37,0,3,10,17,4,1
46860,함평군,202301,06,10,0,1,1,4,1,0
41360,남양주시,202301,06,252,13,44,69,43,19,10
41390,시흥시,202301,06,330,22,85,83,27,15,32
41670,여주시,202301,06,71,2,10,24,12,9,2
36110,세종시,202301,06,249,16,79,48,28,11,7
41117,영통구,202301,06,176,15,60,35,14,4,0
26170,동구,202301,06,38,2,6,10,7,4,2
11620,관악구,202301,06,87,4,17,25,10,9,7
11470,양천구,202301,06,98,4,17,23,11,6,18
26260,동래구,202301,06,81,6,15,16,13,6,8
48880,거창군,202301,06,24,0,3,4,7,4,1
44810,예산군,202301,06,48,1,6,8,15,6,1
45130,군산시,202301,06,186,5,29,46,38,7,19
51800,양구군,202301,06,11,0,0,2,2,0,0
30170,서구,202301,06,214,20,62,41,29,8,6
30140,중구,202301,06,107,4,17,24,14,9,13
48240,사천시,202301,06,76,2,15,23,12,2,6
48170,진주시,202301,06,179,13,38,44,26,8,1
46800,장흥군,202301,06,18,1,1,3,7,4,0
27230,북구,202301,06,251,9,46,52,62,15,15
28245,계양구,202301,06,171,13,33,34,19,8,36
47900,예천군,202301,06,48,1,18,11,7,2,0
46810,강진군,202301,06,18,1,2,5,2,1,1
26260,동래구,202301,07,52,5,15,8,8,2,0
26530,사상구,202301,07,64,8,11,17,13,4,0
48890,합천군,202301,07,4,0,1,1,2,0,0
45190,남원시,202301,07,17,1,5,3,2,0,0
44760,부여군,202301,07,7,0,3,0,1,1,0
43000,충북,202301,07,895,46,185,212,145,56,34
51760,평창군,202301,07,22,0,1,7,6,2,1
30200,유성구,202301,07,155,7,53,24,17,7,1
30110,동구,202301,07,77,8,10,17,14,12,0
48310,거제시,202301,07,107,7,24,25,19,5,1
48127,마산회원구,202301,07,68,4,19,16,10,2,0
45740,장수군,202301,07,0,0,0,0,0,0,0
46770,고흥군,202301,07,11,0,1,5,1,3,0
46130,여수시,202301,07,96,8,22,18,15,8,6
28000,인천,202301,07,1078,61,285,235,159,54,8
28245,계양구,202301,07,78,8,20,19,11,6,0
43800,단양군,202301,07,5,0,0,3,2,0,0
47760,영양군,202301,07,0,0,0,0,0,0,0
41410,군포시,202301,07,52,2,13,13,8,4,0
41670,여주시,202301,07,32,0,4,13,6,4,0
41610,광주시,202301,07,56,0,22,7,7,2,2
41830,양평군,202301,07,12,2,1,3,2,2,0
41115,팔달구,202301,07,228,9,9,11,3,3,182
41210,광명시,202301,07,71,8,23,12,6,2,0
11290,성북구,202301,07,134,2,20,14,7,1,68
11110,종로구,202301,07,7,1,0,2,1,2,0
11500,강서구,202301,07,55,2,12,6,9,3,2
11680,강남구,202301,07,70,3,21,10,8,4,2
26140,서구,202301,07,36,2,9,7,4,3,2
26200,영도구,202301,07,21,1,3,5,4,2,0
27140,동구,202301,07,119,4,29,20,16,5,15
48850,하동군,202301,07,4,0,0,1,2,0,0
44710,금산군,202301,07,17,1,0,9,3,2,0
45000,전북,202301,07,797,39,148,210,127,51,17
51800,양구군,202301,07,5,0,0,0,1,0,0
51720,홍천군,202301,07,19,1,3,2,7,1,0
29140,서구,202301,07,108,6,24,31,12,6,2
48125,마산합포구,202301,07,78,4,20,20,12,8,0
44230,논산시,202301,07,33,1,7,7,2,4,0
28185,연수구,202301,07,202,12,63,47,21,8,1
29000,광주,202301,07,852,56,185,173,107,67,36
43114,청원구,202301,07,108,8,28,19,19,5,0
44000,충남,202301,07,1218,66,272,293,190,68,24
47920,봉화군,202301,07,4,0,1,2,0,0,0
47250,상주시,202301,07,34,2,5,11,6,3,2
47000,경북,202301,07,1286,53,295,318,187,78,15
41370,오산시,202301,07,98,6,33,23,8,3,3
41287,일산서구,202301,07,72,2,16,20,10,2,0
51000,강원,202301,07,762,52,141,210,116,53,18
41190,부천시,202301,07,176,8,40,29,21,9,27
41111,장안구,202301,07,37,1,16,7,4,1,0
41113,권선구,202301,07,108,5,31,23,12,10,0
41110,수원시,202301,06,649,39,126,102,51,28,185
44130,천안시,202301,06,640,41,148,149,99,33,17
41130,성남시,202301,06,206,13,48,49,17,18,18
48120,창원시,202301,06,540,26,139,123,88,40,13
41170,안양시,202301,07,117,7,43,15,21,7,3
43110,청주시,202301,07,519,31,116,112,79,34,17
45110,전주시,202301,07,364,20,81,92,48,26,4
41460,용인시,202301,07,255,15,78,57,28,12,3
41270,안산시,202301,07,134,10,35,36,16,4,0
41280,고양시,202301,07,245,9,64,68,30,11,0
47110,포항시,202301,07,312,17,70,77,39,20,3
41110,수원시,202301,07,542,28,116,72,33,18,182
44130,천안시,202301,07,580,39,141,135,85,26,14
41130,성남시,202301,07,145,10,41,35,12,11,3
48120,창원시,202301,07,454,24,134,101,62,26,8
11140,중구,202301,07,14,0,5,0,3,3,0
11260,중랑구,202301,07,26,2,4,2,3,1,0
11380,은평구,202301,06,156,8,15,46,24,15,20
26530,사상구,202301,06,95,8,17,22,15,5,15
27230,북구,202301,07,229,7,43,47,56,14,15
36000,세종,202301,07,244,16,79,48,26,8,7
41281,덕양구,202301,07,116,4,34,32,12,8,0
45130,군산시,202306,07,629,12,84,181,103,43,15
45140,익산시,202306,07,207,11,27,54,47,20,7
47000,경북,202306,07,2034,98,466,510,293,126,20
47720,군위군,202306,07,2,0,1,0,1,0,0
47210,영주시,202306,07,59,3,12,13,12,8,0
46150,순천시,202306,07,297,17,96,61,42,19,1
46900,진도군,202306,07,3,0,0,1,0,0,1
46910,신안군,202306,07,0,0,0,0,0,0,0
46880,장성군,202306,07,3,0,0,1,0,0,0
46830,영암군,202306,07,34,2,3,11,7,1,2
46720,곡성군,202306,07,4,0,0,1,2,0,1
46800,장흥군,202306,07,5,0,0,1,2,1,0
46810,강진군,202306,07,6,0,3,2,0,0,0
46870,영광군,202306,07,15,0,2,6,2,1,0
46820,해남군,202306,07,17,1,4,7,0,2,0
31000,울산,202306,07,1109,53,368,207,118,34,20
31170,동구,202306,07,144,5,45,26,16,5,4
26470,연제구,202306,07,161,4,63,26,16,11,0
27140,동구,202306,07,404,15,86,60,48,20,118
26530,사상구,202306,07,129,7,36,36,20,3,0
27170,서구,202306,07,43,4,11,7,8,3,0
26440,강서구,202306,07,138,4,58,14,11,3,0
47760,영양군,202306,07,0,0,0,0,0,0,0
47940,울릉군,202306,07,0,0,0,0,0,0,0
47820,청도군,202306,07,9,0,3,0,1,2,0
48123,성산구,202306,07,352,15,118,75,37,8,2
48220,통영시,202306,07,66,4,11,17,16,4,0
48870,함양군,202306,07,12,1,1,2,0,3,0
48240,사천시,202306,07,71,2,11,15,11,11,1
48840,남해군,202306,07,3,0,1,0,0,1,0
48250,김해시,202306,07,551,27,121,146,71,23,4
48730,함안군,202306,07,39,1,6,10,5,1,4
48860,산청군,202306,07,4,1,2,1,0,0,0
41590,화성시,202306,07,896,47,318,157,95,36,3
41500,이천시,202306,07,126,7,32,20,32,6,0
41820,가평군,202306,07,13,0,2,4,1,1,1
41570,김포시,202306,07,477,19,140,92,52,30,4
41830,양평군,202306,07,24,3,5,7,2,5,0
41630,양주시,202306,07,248,9,51,62,46,14,0
41390,시흥시,202306,07,540,28,149,122,81,11,5
41461,처인구,202306,07,146,9,28,29,29,15,2
41410,군포시,202306,07,225,19,72,47,22,10,0
41290,과천시,202306,07,83,1,25,19,6,6,0
41281,덕양구,202306,07,376,12,118,87,53,15,0
41271,상록구,202306,07,164,13,36,43,23,12,0
41450,하남시,202306,07,289,6,73,64,49,24,0
44790,청양군,202306,07,7,0,1,1,3,1,0
45111,완산구,202306,07,370,14,74,98,63,30,6
44200,아산시,202306,07,460,21,115,103,59,23,14
44710,금산군,202306,07,22,0,3,6,2,4,0
44810,예산군,202306,07,36,1,3,3,9,10,0
44770,서천군,202306,07,13,0,2,4,1,3,0
45000,전북,202306,07,1902,72,366,480,301,135,40
44180,보령시,202306,07,64,4,12,16,14,2,0
28200,남동구,202306,07,424,18,85,96,65,25,3
28245,계양구,202306,07,216,10,58,61,32,11,0
27710,달성군,202306,07,345,14,125,67,41,14,1
28140,동구,202306,07,53,3,9,10,9,7,0
28720,옹진군,202306,07,0,0,0,0,0,0,0
51760,평창군,202306,07,37,2,4,12,8,4,5
50110,제주시,202306,07,160,10,54,26,7,4,25
51150,강릉시,202306,07,137,7,21,40,24,26,2
51780,철원군,202306,07,8,1,0,0,4,0,0
50000,제주,202306,07,218,13,70,34,16,6,31
51190,태백시,202306,07,43,3,5,10,8,3,0
51110,춘천시,202306,07,308,16,79,59,57,24,2
46230,광양시,202306,07,174,11,29,46,27,8,12
30110,동구,202306,07,134,3,24,38,31,5,4
30170,서구,202306,07,437,13,103,96,61,21,38
27110,중구,202306,07,117,8,39,23,8,5,1
27260,수성구,202306,07,366,6,125,57,42,16,0
26320,북구,202306,07,221,8,57,61,38,9,3
47830,고령군,202306,07,2,0,2,0,0,0,0
47840,성주군,202306,07,6,0,0,3,1,0,1
48310,거제시,202306,07,124,7,21,34,17,8,9
48330,양산시,202306,07,376,20,83,65,40,18,61
11200,성동구,202306,07,168,5,69,32,10,4,1
11215,광진구,202306,07,84,2,31,7,8,1,3
26000,부산,202306,07,2355,82,669,494,356,124,18
11530,구로구,202306,07,151,2,68,22,16,7,1
41210,광명시,202306,07,194,12,75,27,19,6,2
36110,세종시,202306,07,502,18,165,84,66,19,6
44133,서북구,202306,07,646,43,194,128,88,23,9
43112,서원구,202306,07,210,15,49,53,33,11,13
44000,충남,202306,07,2101,106,488,483,330,128,41
44150,공주시,202306,07,60,5,12,13,13,4,0
47170,안동시,202306,07,103,7,20,31,11,9,1
47230,영천시,202306,07,81,2,12,22,21,3,1
47730,의성군,202306,07,3,0,1,1,1,0,0
47150,김천시,202306,07,126,7,37,25,20,8,3
46780,보성군,202306,07,12,0,1,5,0,1,2
46890,완도군,202306,07,9,2,2,1,1,1,1
29170,북구,202306,07,473,25,129,105,66,25,8
26500,수영구,202306,07,133,4,36,31,21,4,1
26410,금정구,202306,07,97,1,26,18,9,8,0
47750,청송군,202306,07,2,0,0,1,0,0,0
48125,마산합포구,202306,07,154,4,34,32,25,11,2
27290,달서구,202306,07,534,16,160,134,66,25,3
51720,홍천군,202306,07,38,2,7,8,6,7,0
48890,합천군,202306,07,9,0,1,4,1,1,0
51210,속초시,202306,07,96,3,12,21,26,12,1
11140,중구,202306,07,64,3,20,10,7,1,4
11260,중랑구,202306,07,143,4,25,16,16,5,61
11380,은평구,202306,07,142,3,54,23,14,14,1
26200,영도구,202306,07,60,3,13,13,13,4,0
26110,중구,202306,07,16,0,0,3,4,4,0
11620,관악구,202306,07,288,2,49,16,11,9,166
41171,만안구,202306,07,143,7,52,23,19,7,6
43720,보은군,202306,07,23,2,4,6,1,3,0
43130,충주시,202306,07,268,9,44,45,72,16,14
45790,고창군,202306,07,7,0,0,2,1,1,0
45210,김제시,202306,07,22,2,1,7,5,4,0
47130,경주시,202306,07,187,9,42,49,26,14,3
47113,북구,202306,07,264,8,71,66,46,15,1
46790,화순군,202306,07,29,1,3,10,6,1,1
46840,무안군,202306,07,77,1,27,7,11,2,0
46770,고흥군,202306,07,12,0,2,2,4,2,0
30000,대전,202306,07,1240,40,299,273,189,76,52
26350,해운대구,202306,07,309,15,96,57,35,16,8
27230,북구,202306,07,402,20,118,90,57,20,1
26290,남구,202306,07,209,6,48,46,33,17,0
48127,마산회원구,202306,07,148,4,34,36,25,8,1
47770,영덕군,202306,07,9,0,1,4,1,0,0
47900,예천군,202306,07,41,1,13,11,4,4,0
48720,의령군,202306,07,3,0,1,1,0,0,0
48270,밀양시,202306,07,65,2,9,17,13,4,0
41800,연천군,202306,07,23,1,4,5,4,3,1
43111,상당구,202306,07,200,7,59,45,22,10,2
41463,기흥구,202306,07,411,11,116,86,59,20,1
44270,당진시,202306,07,151,6,24,38,24,12,1
44800,홍성군,202306,07,41,1,7,12,5,3,3
44230,논산시,202306,07,66,1,12,23,6,9,2
28000,인천,202306,07,2632,128,705,577,375,148,42
28260,서구,202306,07,584,34,157,127,99,29,5
28185,연수구,202306,07,484,18,165,87,45,22,6
51730,횡성군,202306,07,24,0,3,9,5,1,1
11470,양천구,202306,07,165,4,56,26,7,7,0
11545,금천구,202306,07,63,2,21,16,5,3,0
11710,송파구,202304,06,345,12,101,67,42,13,3
11410,서대문구,202304,06,180,9,62,33,21,4,5
27000,대구,202304,06,2297,86,571,498,346,143,31
26410,금정구,202304,06,148,3,33,34,31,7,8
36000,세종,202304,06,537,17,147,96,59,21,62
41173,동안구,202304,06,271,12,99,52,25,7,1
43150,제천시,202304,06,209,6,28,57,50,18,0
43113,흥덕구,202304,06,332,12,89,78,50,14,9
30170,서구,202304,06,446,18,111,103,68,22,4
29140,서구,202304,06,263,13,60,66,37,22,8
44180,보령시,202304,06,106,3,12,27,22,15,1
46840,무안군,202304,06,94,5,24,22,14,8,1
46860,함평군,202304,06,20,1,3,6,3,4,0
51210,속초시,202304,06,105,3,14,27,30,12,3
27710,달성군,202304,06,484,16,100,118,64,23,1
47750,청송군,202304,06,20,0,1,9,5,2,0
48000,경남,202304,06,3169,135,620,836,529,211,65
48250,김해시,202304,06,606,20,156,142,78,33,10
45130,군산시,202304,06,351,13,42,97,64,35,10
47150,김천시,202304,06,204,11,45,42,28,14,21
11215,광진구,202304,06,172,10,40,30,25,13,17
11530,구로구,202304,06,219,19,64,36,28,11,12
26230,부산진구,202304,06,356,15,83,77,43,49,28
41360,남양주시,202304,06,524,19,90,139,89,44,4
43800,단양군,202304,06,51,3,2,12,18,8,1
41430,의왕시,202304,06,150,9,47,29,21,9,4
30140,중구,202304,06,208,7,35,55,44,17,7
44200,아산시,202304,06,497,27,108,123,75,29,7
44710,금산군,202304,06,36,1,2,10,14,1,1
51770,정선군,202304,06,38,2,2,7,16,3,2
28200,남동구,202304,06,617,22,133,140,103,44,45
27290,달서구,202304,06,453,14,115,97,75,28,6
47900,예천군,202304,06,42,2,9,10,10,4,1
45800,부안군,202304,06,37,3,2,5,10,7,2
44825,태안군,202304,06,77,2,4,20,32,7,0
45180,정읍시,202304,06,132,0,20,40,23,15,6
50000,제주,202304,07,178,6,40,50,24,8,5
48880,거창군,202304,07,17,1,0,8,3,0,1
46890,완도군,202304,07,7,1,2,0,1,2,0
46900,진도군,202304,07,3,2,0,1,0,0,0
47210,영주시,202304,07,46,3,11,11,8,3,0
46910,신안군,202304,07,1,0,0,1,0,0,0
46870,영광군,202304,07,13,0,2,5,3,1,0
47230,영천시,202304,07,79,2,13,20,17,7,4
46880,장성군,202304,07,8,0,0,3,1,0,0
47111,남구,202304,07,196,8,36,45,42,13,2
11215,광진구,202304,07,53,2,18,5,9,4,0
11350,노원구,202304,07,180,10,50,40,17,12,1
11260,중랑구,202304,07,71,2,21,10,14,5,1
11290,성북구,202304,07,161,6,68,24,16,9,3
A1000,전국,202304,07,34965,1514,9261,7516,4818,2087,723
11170,용산구,202304,07,46,1,17,10,4,1,0
11680,강남구,202304,07,186,4,39,31,18,14,1
26140,서구,202304,07,55,2,10,15,8,8,0
11500,강서구,202304,07,168,8,77,21,8,7,0
11590,동작구,202304,07,109,5,44,16,8,6,0
11530,구로구,202304,07,140,14,53,18,11,7,2
11440,마포구,202304,07,122,1,44,21,12,3,2
11560,영등포구,202304,07,192,5,81,34,16,7,2
27110,중구,202304,07,110,3,47,14,6,6,0
27140,동구,202304,07,233,9,65,38,40,18,8
26530,사상구,202304,07,102,6,21,29,13,9,1
26320,북구,202304,07,228,8,59,57,40,10,3
27000,대구,202304,07,2052,74,544,435,293,119,10
41410,군포시,202304,07,160,6,50,34,20,11,1
41281,덕양구,202304,07,286,11,101,59,39,12,1
41360,남양주시,202304,07,382,15,80,97,57,29,0
41210,광명시,202304,07,134,7,53,26,10,7,0
41287,일산서구,202304,07,206,8,50,59,19,11,1
41133,중원구,202304,07,65,1,32,8,5,4,0
41135,분당구,202304,07,287,13,109,39,24,7,0
31200,북구,202304,07,215,7,79,44,26,3,3
41111,장안구,202304,07,97,7,36,19,6,6,0
41113,권선구,202304,07,217,18,83,33,22,12,1
41131,수정구,202304,07,85,3,20,16,15,3,5
43770,음성군,202304,07,88,2,7,20,20,6,4
43111,상당구,202304,07,195,6,44,44,30,18,4
43800,단양군,202304,07,24,2,2,5,7,2,1
51830,양양군,202304,07,16,0,4,3,2,1,0
43114,청원구,202304,07,209,10,69,39,32,7,0
41550,안성시,202304,07,163,4,30,42,28,9,16
41463,기흥구,202304,07,299,15,94,55,42,13,0
41465,수지구,202304,07,370,11,141,55,36,23,0
41830,양평군,202304,07,24,3,1,5,6,6,0
41480,파주시,202304,07,260,7,65,60,41,14,0
41820,가평군,202304,07,23,1,3,4,6,4,0
30000,대전,202304,07,1149,53,283,277,180,66,9
30170,서구,202304,07,397,17,103,88,63,18,0
30230,대덕구,202304,07,113,8,31,26,14,6,1
31170,동구,202304,07,122,7,30,22,20,4,1
30110,동구,202304,07,150,10,28,29,26,21,3
29110,동구,202304,07,168,21,38,31,17,14,1
44200,아산시,202304,07,426,24,94,107,59,25,3
44250,계룡시,202304,07,46,3,11,11,9,3,2
44710,금산군,202304,07,10,0,2,4,2,0,0
44760,부여군,202304,07,17,1,4,7,0,1,2
44790,청양군,202304,07,5,0,1,1,2,0,0
46830,영암군,202304,07,40,0,5,13,5,5,0
46000,전남,202304,07,1199,69,272,300,160,76,33
46230,광양시,202304,07,180,12,35,47,30,5,3
46130,여수시,202304,07,189,13,48,46,14,15,13
50130,서귀포시,202304,07,58,3,13,20,8,3,0
51230,삼척시,202304,07,35,0,7,6,10,3,1
51170,동해시,202304,07,79,1,13,19,20,6,2
51720,홍천군,202304,07,30,0,6,4,8,5,1
51190,태백시,202304,07,35,0,9,13,7,0,0
51810,인제군,202304,07,8,0,1,3,3,1,0
28710,강화군,202304,07,7,0,1,0,4,0,0
27710,달성군,202304,07,463,15,97,115,58,21,1
27200,남구,202304,07,51,2,14,11,12,7,0
27230,북구,202304,07,400,21,98,97,73,26,0
47760,영양군,202304,07,0,0,0,0,0,0,0
47940,울릉군,202304,07,0,0,0,0,0,0,0
47840,성주군,202304,07,1,0,0,0,0,0,0
47290,경산시,202304,07,196,11,44,52,29,15,1
47850,칠곡군,202304,07,90,4,18,27,7,5,4
47720,군위군,202304,07,1,0,0,0,1,0,0
47820,청도군,202304,07,8,1,0,0,3,2,0
48121,의창구,202304,07,116,5,28,31,18,7,0
47830,고령군,202304,07,3,0,0,0,1,1,1
47730,의성군,202304,07,8,2,2,2,1,0,0
48720,의령군,202304,07,2,0,0,1,0,1,0
48170,진주시,202304,07,333,21,74,83,45,15,6
48860,산청군,202304,07,2,0,0,1,0,0,0
48740,창녕군,202304,07,24,0,2,3,6,3,3
48270,밀양시,202304,07,65,2,10,15,15,5,2
48240,사천시,202304,07,88,6,10,31,10,10,1
48330,양산시,202304,07,341,16,67,89,64,20,4
48840,남해군,202304,07,5,1,3,0,0,1,0
45790,고창군,202304,07,15,1,2,7,2,0,0
45720,진안군,202304,07,6,0,1,2,2,0,0
45730,무주군,202304,07,5,0,1,0,2,2,0
45113,덕진구,202304,07,326,17,95,64,40,20,3
45740,장수군,202304,07,2,0,1,0,0,1,0
45750,임실군,202304,07,5,0,1,1,0,2,0
44825,태안군,202304,07,34,0,2,8,9,4,0
45770,순창군,202304,07,6,0,0,4,1,0,0
45111,완산구,202304,07,290,11,65,54,56,26,5
45710,완주군,202304,07,73,5,16,10,15,8,2
44133,서북구,202304,07,675,28,156,151,89,31,12
44230,논산시,202304,07,52,4,11,8,11,8,0
46720,곡성군,202304,07,8,0,1,1,1,4,0
46840,무안군,202304,07,65,3,22,12,5,6,0
46730,구례군,202304,07,2,0,1,1,0,0,0
46820,해남군,202304,07,29,2,4,10,5,1,3
50110,제주시,202304,07,120,3,27,30,16,5,5
51760,평창군,202304,07,46,2,0,13,15,3,1
51000,강원,202304,07,1266,39,238,314,253,120,23
51790,화천군,202304,07,3,0,3,0,0,0,0
28177,미추홀구,202304,07,208,13,50,49,35,21,2
27170,서구,202304,07,41,2,8,15,4,3,0
27290,달서구,202304,07,425,13,114,87,70,25,1
51820,고성군,202304,07,13,2,2,3,2,3,0
11650,서초구,202304,07,131,6,33,18,9,7,1
26470,연제구,202304,07,159,8,51,25,22,12,0
41310,구리시,202304,07,69,1,24,16,9,3,0
41271,상록구,202304,07,128,11,29,27,24,5,2
41290,과천시,202304,07,50,1,10,16,3,2,0
41190,부천시,202304,07,369,14,97,96,51,21,2
41115,팔달구,202304,07,96,4,29,18,14,2,9
41171,만안구,202304,07,92,10,32,13,9,1,5
41173,동안구,202304,07,248,12,95,46,22,5,1
43720,보은군,202304,07,20,0,5,6,6,1,0
41630,양주시,202304,07,211,11,49,56,37,9,2
41670,여주시,202304,07,64,1,8,25,15,3,0
29140,서구,202304,07,218,12,51,53,29,19,4
29200,광산구,202304,07,344,19,94,67,25,17,1
44800,홍성군,202304,07,54,0,7,16,10,4,2
44210,서산시,202304,07,302,10,25,32,22,8,178
46780,보성군,202304,07,6,0,1,1,1,0,0
51150,강릉시,202304,07,142,5,13,44,34,18,1
28110,중구,202304,07,150,6,31,35,19,7,3
28140,동구,202304,07,68,1,13,11,19,7,0
48125,마산합포구,202304,07,135,6,37,28,18,13,0
48870,함양군,202304,07,8,1,0,1,2,1,1
