region_cd,region_nm,research_date,apt_type,size_gbn,tr_gbn,indices,level_no
43000,충북,202306,1,14,D,99.364532092856,0
44000,충남,202306,1,14,D,96.65426326068767,0
45000,전북,202306,1,14,D,100.26921283587734,0
46000,전남,202306,1,14,D,95.75297533676328,0
47000,경북,202306,1,14,D,97.80489887698597,0
48000,경남,202306,1,14,D,98.86854784415354,0
50000,제주,202306,1,14,D,112.90776080587472,0
A1000,전국,202306,1,14,D,86.9813039993299,0
A2000,수도권,202306,1,14,D,83.96379715517618,0
A2001,지방권,202306,1,14,D,91.17433720508892,0
A3000,6대광역시,202306,1,14,D,85.50916610714276,0
A5000,5대광역시,202306,1,14,D,86.51249578872583,0
A6000,8개도,202306,1,14,D,98.85212542371573,0
A9000,9개도,202306,1,14,D,89.57031271602072,0
11000,서울,202306,1,14,R,99.49858402144133,0
11A01,강북지역,202306,1,14,R,101.05382133810552,1
11A02,강남지역,202306,1,14,R,98.39043519600774,1
11A11,도심권,202306,1,14,R,99.90755651883987,2
11A12,동북권,202306,1,14,R,101.4613693656941,2
11A13,서북권,202306,1,14,R,100.67128415924013,2
11A14,서남권,202306,1,14,R,99.79995111510102,2
11A15,동남권,202306,1,14,R,97.17436958320268,2
26000,부산,202306,1,14,R,102.52768122070535,0
26A01,동부산권,202306,1,14,R,101.87656570090796,1
26A02,중부산권,202306,1,14,R,102.03231843744396,1
26A03,서부산권,202306,1,14,R,104.6836115855432,1
27000,대구,202306,1,14,R,95.03033607506488,0
28000,인천,202306,1,14,R,104.28276523570068,0
29000,광주,202306,1,14,R,100.29049513132709,0
30000,대전,202306,1,14,R,101.6500724821256,0
31000,울산,202306,1,14,R,108.66315935501058,0
36000,세종,202306,1,14,R,90.39457293488482,0
41000,경기,202306,1,14,R,100.47740023614735,0
41A01,서해안권,202306,1,14,R,102.25954518717096,1
41A02,경부1권,202306,1,14,R,98.79619809163816,1
41A03,경부2권,202306,1,14,R,100.34486648751714,1
41A04,경의권,202306,1,14,R,99.72724207850366,1
41A05,경원권,202306,1,14,R,97.63624081364122,1
41A06,동부1권,202306,1,14,R,102.59223470508016,1
41A07,동부2권,202306,1,14,R,104.37753815045824,1
42000,강원,202306,1,14,R,103.00908744546021,0
43000,충북,202306,1,14,R,103.80415747626586,0
44000,충남,202306,1,14,R,102.48926177140751,0
45000,전북,202306,1,14,R,102.15664235559467,0
46000,전남,202306,1,14,R,99.80658512283085,0
47000,경북,202306,1,14,R,103.36984755925597,0
48000,경남,202306,1,14,R,105.18786851851428,0
50000,제주,202306,1,14,R,110.71815197796214,0
A1000,전국,202306,1,14,R,100.87124978769074,0
A2000,수도권,202306,1,14,R,100.49732097302162,0
A2001,지방권,202306,1,14,R,101.37019834976596,0
A3000,6대광역시,202306,1,14,R,101.14947210335593,0
A5000,5대광역시,202306,1,14,R,100.36387016069285,0
A6000,8개도,202306,1,14,R,103.38368081592176,0
A9000,9개도,202306,1,14,R,101.57761244939786,0
11000,서울,202306,1,14,S,95.1014689439595,0
11A01,강북지역,202306,1,14,S,92.52602277720024,1
11A02,강남지역,202306,1,14,S,97.01271509091413,1
11A11,도심권,202306,1,14,S,95.22537549852532,2
11A12,동북권,202306,1,14,S,91.63415401229628,2
11A13,서북권,202306,1,14,S,93.29177850720474,2
11A14,서남권,202306,1,14,S,94.0622571635719,2
11A15,동남권,202306,1,14,S,99.6845185959352,2
26000,부산,202306,1,14,S,92.25290931983416,0
26A01,동부산권,202306,1,14,S,90.6447521962449,1
26A02,중부산권,202306,1,14,S,90.79558308330773,1
26A03,서부산권,202306,1,14,S,98.11396081966863,1
27000,대구,202306,1,14,S,83.86349002735533,0
28000,인천,202306,1,14,S,94.4972675181686,0
29000,광주,202306,1,14,S,98.60178339312499,0
30000,대전,202306,1,14,S,91.53776383677679,0
31000,울산,202306,1,14,S,94.02879942271642,0
36000,세종,202306,1,14,S,75.46008709712366,0
41000,경기,202306,1,14,S,93.42245008093761,0
41A01,서해안권,202306,1,14,S,94.54446849217166,1
41A02,경부1권,202306,1,14,S,93.1169064859716,1
41A03,경부2권,202306,1,14,S,92.97385474711172,1
41A04,경의권,202306,1,14,S,92.59148861802183,1
41A05,경원권,202306,1,14,S,96.07683791640842,1
41A06,동부1권,202306,1,14,S,92.79666567654849,1
41A07,동부2권,202306,1,14,S,102.67057482941468,1
42000,강원,202306,1,14,S,104.29167410553542,0
43000,충북,202306,1,14,S,101.10405640248439,0
44000,충남,202306,1,14,S,97.9522161050677,0
45000,전북,202306,1,14,S,102.80734933574878,0
46000,전남,202306,1,14,S,95.81722345683725,0
47000,경북,202306,1,14,S,97.89075553609246,0
48000,경남,202306,1,14,S,99.92687796382333,0
50000,제주,202306,1,14,S,111.56581157038916,0
A1000,전국,202306,1,14,S,94.11454867577744,0
A2000,수도권,202306,1,14,S,94.16682540492873,0
A2001,지방권,202306,1,14,S,94.04505974472913,0
A3000,6대광역시,202306,1,14,S,91.3485634452733,0
A5000,5대광역시,202306,1,14,S,90.56727350367258,0
A6000,8개도,202306,1,14,S,100.09894938759011,0
A9000,9개도,202306,1,14,S,95.9131253431379,0
11000,서울,202306,1,15,D,89.65855432780782,0
11A01,강북지역,202306,1,15,D,91.15929462859388,1
11A02,강남지역,202306,1,15,D,89.12176242563946,1
11A11,도심권,202306,1,15,D,87.98146043629077,2
11A12,동북권,202306,1,15,D,93.66676322251521,2
11A13,서북권,202306,1,15,D,93.66810849375125,2
11A14,서남권,202306,1,15,D,88.40293737936614,2
11A15,동남권,202306,1,15,D,89.36233860352293,2
26000,부산,202306,1,15,D,91.23385635323704,0
26A01,동부산권,202306,1,15,D,91.20439851569824,1
26A02,중부산권,202306,1,15,D,86.91724843470348,1
26A03,서부산권,202306,1,15,D,100.31155298833754,1
27000,대구,202306,1,15,D,85.73920642577683,0
28000,인천,202306,1,15,D,89.79988043648498,0
29000,광주,202306,1,15,D,98.28864407681874,0
30000,대전,202306,1,15,D,92.13305343192609,0
31000,울산,202306,1,15,D,97.42741971636788,0
36000,세종,202306,1,15,D,89.11552775507897,0
41000,경기,202306,1,15,D,87.35191640486325,0
41A01,서해안권,202306,1,15,D,92.0191506701955,1
41A02,경부1권,202306,1,15,D,88.33154349323209,1
41A03,경부2권,202306,1,15,D,84.2270414275168,1
41A04,경의권,202306,1,15,D,89.25488587142395,1
41A05,경원권,202306,1,15,D,85.81818181818181,1
41A06,동부1권,202306,1,15,D,85.69279815998098,1
41A07,동부2권,202306,1,15,D,109.81702180832053,1
42000,강원,202306,1,15,D,103.16609387600113,0
43000,충북,202306,1,15,D,100.89786881117885,0
44000,충남,202306,1,15,D,99.86371586209489,0
45000,전북,202306,1,15,D,103.83946279578298,0
46000,전남,202306,1,15,D,97.27018920350872,0
47000,경북,202306,1,15,D,103.12889071999604,0
48000,경남,202306,1,15,D,102.15818180804216,0
50000,제주,202306,1,15,D,100.36613909577562,0
A1000,전국,202306,1,15,D,91.17008423760892,0
A2000,수도권,202306,1,15,D,88.60460435862798,0
A2001,지방권,202306,1,15,D,95.0723125795132,0
A3000,6대광역시,202306,1,15,D,91.2559279218325,0
A5000,5대광역시,202306,1,15,D,91.54154501877518,0
A6000,8개도,202306,1,15,D,101.74706395990366,0
A9000,9개도,202306,1,15,D,92.11159215870899,0
11000,서울,202306,1,15,R,100.06197338911112,0
11A01,강북지역,202306,1,15,R,101.6985333438121,1
11A02,강남지역,202306,1,15,R,99.47058246552909,1
11A11,도심권,202306,1,15,R,99.8557562215613,2
11A12,동북권,202306,1,15,R,102.01508137669515,2
11A13,서북권,202306,1,15,R,105.06125768020502,2
11A14,서남권,202306,1,15,R,100.77031151192354,2
11A15,동남권,202306,1,15,R,99.04222273951873,2
26000,부산,202306,1,15,R,104.69516180563289,0
26A01,동부산권,202306,1,15,R,105.84579344650228,1
26A02,중부산권,202306,1,15,R,103.27879903075338,1
26A03,서부산권,202306,1,15,R,105.03593230113187,1
27000,대구,202306,1,15,R,97.00993199881422,0
28000,인천,202306,1,15,R,105.56322115774852,0
29000,광주,202306,1,15,R,102.00554112927563,0
30000,대전,202306,1,15,R,102.39261415318555,0
31000,울산,202306,1,15,R,109.43164190381427,0
36000,세종,202306,1,15,R,103.46921155527072,0
41000,경기,202306,1,15,R,99.73655462922845,0
41A01,서해안권,202306,1,15,R,104.58622023654154,1
41A02,경부1권,202306,1,15,R,97.34429158111706,1
41A03,경부2권,202306,1,15,R,98.08038524306174,1
41A04,경의권,202306,1,15,R,100.69591646461869,1
41A05,경원권,202306,1,15,R,126.06685370682077,1
41A06,동부1권,202306,1,15,R,101.6564845053579,1
41A07,동부2권,202306,1,15,R,99.39284352818946,1
42000,강원,202306,1,15,R,100.47953844032487,0
43000,충북,202306,1,15,R,102.1535331900004,0
44000,충남,202306,1,15,R,102.57243014576997,0
45000,전북,202306,1,15,R,100.71815868199226,0
46000,전남,202306,1,15,R,99.58669077048737,0
47000,경북,202306,1,15,R,105.4539709648319,0
48000,경남,202306,1,15,R,105.3088643442593,0
50000,제주,202306,1,15,R,101.1355174995434,0
A1000,전국,202306,1,15,R,101.35989198252538,0
A2000,수도권,202306,1,15,R,100.36383641614364,0
A2001,지방권,202306,1,15,R,102.84045587068672,0
A3000,6대광역시,202306,1,15,R,103.21734249010731,0
A5000,5대광역시,202306,1,15,R,102.76705754823584,0
A6000,8개도,202306,1,15,R,102.96759548234833,0
A9000,9개도,202306,1,15,R,100.84787426261256,0
11000,서울,202306,1,15,S,99.27614131264718,0
11A01,강북지역,202306,1,15,S,96.06851558147672,1
11A02,강남지역,202306,1,15,S,100.46155055244232,1
11A11,도심권,202306,1,15,S,95.91978623362837,2
11A12,동북권,202306,1,15,S,97.21839848226782,2
11A13,서북권,202306,1,15,S,94.37077313523585,2
11A14,서남권,202306,1,15,S,96.52250277909796,2
11A15,동남권,202306,1,15,S,101.79473978671741,2
26000,부산,202306,1,15,S,94.06105561817333,0
26A01,동부산권,202306,1,15,S,95.5003485017027,1
26A02,중부산권,202306,1,15,S,91.05184076115661,1
26A03,서부산권,202306,1,15,S,97.01124018043038,1
27000,대구,202306,1,15,S,87.39053034246216,0
28000,인천,202306,1,15,S,99.156084297989,0
29000,광주,202306,1,15,S,99.0240258700692,0
30000,대전,202306,1,15,S,93.26432403276596,0
31000,울산,202306,1,15,S,94.10555870537752,0
36000,세종,202306,1,15,S,85.69167366553965,0
41000,경기,202306,1,15,S,95.39188421042876,0
41A01,서해안권,202306,1,15,S,98.88470992589319,1
41A02,경부1권,202306,1,15,S,95.9361185467391,1
41A03,경부2권,202306,1,15,S,93.55929758608272,1
41A04,경의권,202306,1,15,S,96.16940574570785,1
41A05,경원권,202306,1,15,S,113.47962382445142,1
41A06,동부1권,202306,1,15,S,93.61476900722042,1
41A07,동부2권,202306,1,15,S,105.93068208461693,1
42000,강원,202306,1,15,S,104.4154187195163,0
43000,충북,202306,1,15,S,102.43495232591336,0
44000,충남,202306,1,15,S,102.4847481475501,0
45000,전북,202306,1,15,S,106.61963189471257,0
46000,전남,202306,1,15,S,96.1599627824145,0
47000,경북,202306,1,15,S,104.63163118958626,0
48000,경남,202306,1,15,S,102.46446062946144,0
50000,제주,202306,1,15,S,104.59809218719023,0
A1000,전국,202306,1,15,S,97.11322289711909,0
A2000,수도권,202306,1,15,S,97.4654680561211,0
A2001,지방권,202306,1,15,S,96.59869638209928,0
A3000,6대광역시,202306,1,15,S,94.11676291672755,0
A5000,5대광역시,202306,1,15,S,93.16794830338999,0
A6000,8개도,202306,1,15,S,103.13920402634591,0
A9000,9개도,202306,1,15,S,98.01842875401314,0
11000,서울,202306,3,30,D,97.00409202983805,0
11A01,강북지역,202306,3,30,D,98.22726366236041,1
11A02,강남지역,202306,3,30,D,96.01542113731252,1
11A11,도심권,202306,3,30,D,98.12171120691431,2
11A12,동북권,202306,3,30,D,98.46856290821216,2
11A13,서북권,202306,3,30,D,97.89431070308085,2
11A14,서남권,202306,3,30,D,94.58859156724822,2
11A15,동남권,202306,3,30,D,97.92104733712792,2
26000,부산,202306,3,30,D,102.6652007306946,0
26A01,동부산권,202306,3,30,D,100.80750034174261,1
26A02,중부산권,202306,3,30,D,103.45100517802167,1
26A03,서부산권,202306,3,30,D,102.3735964394614,1
27000,대구,202306,3,30,D,96.01895356845858,0
28000,인천,202306,3,30,D,99.95470736095504,0
29000,광주,202306,3,30,D,99.44086941474252,0
30000,대전,202306,3,30,D,97.78473134904159,0
31000,울산,202306,3,30,D,101.23396190194812,0
36000,세종,202306,3,30,D,96.9361913691707,0
41000,경기,202306,3,30,D,102.83285080501227,0
41A01,서해안권,202306,3,30,D,103.80627207629486,1
41A02,경부1권,202306,3,30,D,100.38617727706358,1
41A03,경부2권,202306,3,30,D,104.43004594086557,1
41A04,경의권,202306,3,30,D,98.89585905762807,1
41A05,경원권,202306,3,30,D,100.40380220885564,1
41A06,동부1권,202306,3,30,D,100.20090961668544,1
41A07,동부2권,202306,3,30,D,106.88151379615893,1
42000,강원,202306,3,30,D,100.02795364316995,0
43000,충북,202306,3,30,D,101.58242411932937,0
44000,충남,202306,3,30,D,98.90399412347253,0
45000,전북,202306,3,30,D,101.78554198959772,0
46000,전남,202306,3,30,D,99.60019237316037,0
47000,경북,202306,3,30,D,100.4134762563823,0
48000,경남,202306,3,30,D,100.59728407852954,0
50000,제주,202306,3,30,D,104.2966669377199,0
A1000,전국,202306,3,30,D,99.81304679377048,0
A2000,수도권,202306,3,30,D,99.39305500056336,0
A2001,지방권,202306,3,30,D,101.33035980739896,0
A3000,6대광역시,202306,3,30,D,100.84670924226623,0
A5000,5대광역시,202306,3,30,D,101.70730622976421,0
A6000,8개도,202306,3,30,D,100.8404508029259,0
A9000,9개도,202306,3,30,D,102.3426942161978,0
11000,서울,202306,3,30,R,101.47783801014253,0
11A01,강북지역,202306,3,30,R,101.4875124059109,1
11A02,강남지역,202306,3,30,R,101.46982529984683,1
11A11,도심권,202306,3,30,R,102.01958832849797,2
11A12,동북권,202306,3,30,R,101.75295476642435,2
11A13,서북권,202306,3,30,R,100.92335113537791,2
11A14,서남권,202306,3,30,R,100.516580707512,2
11A15,동남권,202306,3,30,R,102.72655198566653,2
26000,부산,202306,3,30,R,100.99561117728774,0
26A01,동부산권,202306,3,30,R,101.1610524779014,1
26A02,중부산권,202306,3,30,R,100.78413628203128,1
26A03,서부산권,202306,3,30,R,101.68870757321825,1
27000,대구,202306,3,30,R,100.35016009888778,0
28000,인천,202306,3,30,R,100.65547044192895,0
29000,광주,202306,3,30,R,99.44186685619728,0
30000,대전,202306,3,30,R,99.236147195667,0
31000,울산,202306,3,30,R,103.55368518047395,0
36000,세종,202306,3,30,R,97.18754878657661,0
41000,경기,202306,3,30,R,102.54984683262857,0
41A01,서해안권,202306,3,30,R,103.80197664671758,1
41A02,경부1권,202306,3,30,R,101.18009147704036,1
41A03,경부2권,202306,3,30,R,102.23056026103288,1
41A04,경의권,202306,3,30,R,99.47166535166852,1
41A05,경원권,202306,3,30,R,101.02732348775083,1
41A06,동부1권,202306,3,30,R,101.38959904986342,1
41A07,동부2권,202306,3,30,R,102.19824438942587,1
42000,강원,202306,3,30,R,100.5433367141351,0
43000,충북,202306,3,30,R,102.05675910033817,0
44000,충남,202306,3,30,R,100.0636362686106,0
45000,전북,202306,3,30,R,100.89111876557152,0
46000,전남,202306,3,30,R,100.07475355008579,0
47000,경북,202306,3,30,R,100.23783341597763,0
48000,경남,202306,3,30,R,102.01932229760452,0
50000,제주,202306,3,30,R,115.14517066083174,0
A1000,전국,202306,3,30,R,101.67771998797939,0
A2000,수도권,202306,3,30,R,101.70031227413611,0
A2001,지방권,202306,3,30,R,101.59750640915817,0
A3000,6대광역시,202306,3,30,R,100.80317780240297,0
A5000,5대광역시,202306,3,30,R,100.94938203727854,0
A6000,8개도,202306,3,30,R,102.76003760292197,0
A9000,9개도,202306,3,30,R,102.59994096984443,0
11000,서울,202306,3,30,S,97.8902918690207,0
11A01,강북지역,202306,3,30,S,98.12442470318753,1
11A02,강남지역,202306,3,30,S,97.70110189873431,1
11A11,도심권,202306,3,30,S,99.43623698998958,2
11A12,동북권,202306,3,30,S,98.12125507591517,2
11A13,서북권,202306,3,30,S,97.73447694761965,2
11A14,서남권,202306,3,30,S,95.7169937250762,2
11A15,동남권,202306,3,30,S,100.32573705129978,2
26000,부산,202306,3,30,S,99.9768842593688,0
26A01,동부산권,202306,3,30,S,97.88716971054319,1
26A02,중부산권,202306,3,30,S,100.4330218468653,1
26A03,서부산권,202306,3,30,S,101.67479119781753,1
27000,대구,202306,3,30,S,97.69166936772498,0
28000,인천,202306,3,30,S,98.84711913897341,0
29000,광주,202306,3,30,S,98.2414555401354,0
30000,대전,202306,3,30,S,98.34420311798695,0
31000,울산,202306,3,30,S,94.10968265466825,0
36000,세종,202306,3,30,S,97.86238595818965,0
41000,경기,202306,3,30,S,99.64462243982321,0
41A01,서해안권,202306,3,30,S,100.54688656435839,1
41A02,경부1권,202306,3,30,S,97.5734848616729,1
41A03,경부2권,202306,3,30,S,100.1785880140423,1
41A04,경의권,202306,3,30,S,98.1194471488451,1
41A05,경원권,202306,3,30,S,97.05482466681697,1
41A06,동부1권,202306,3,30,S,98.19223856659272,1
41A07,동부2권,202306,3,30,S,100.38010307650484,1
42000,강원,202306,3,30,S,102.28692521768463,0
43000,충북,202306,3,30,S,100.71542480133284,0
44000,충남,202306,3,30,S,97.91323696844205,0
45000,전북,202306,3,30,S,96.80108086854281,0
46000,전남,202306,3,30,S,98.27191967585173,0
47000,경북,202306,3,30,S,100.88604306301413,0
48000,경남,202306,3,30,S,98.22371526644591,0
50000,제주,202306,3,30,S,101.22137227884643,0
A1000,전국,202306,3,30,S,98.76444456883122,0
A2000,수도권,202306,3,30,S,98.63218717149383,0
A2001,지방권,202306,3,30,S,99.24967959892241,0
A3000,6대광역시,202306,3,30,S,99.02887811924036,0
A5000,5대광역시,202306,3,30,S,99.20324115054692,0
A6000,8개도,202306,3,30,S,99.36324845819348,0
A9000,9개도,202306,3,30,S,99.57137117588515,0
11000,서울,202306,3,31,D,95.46881366023722,0
11A01,강북지역,202306,3,31,D,95.41592250190347,1
11A02,강남지역,202306,3,31,D,95.52009292587105,1
11A11,도심권,202306,3,31,D,94.95891237214606,2
11A12,동북권,202306,3,31,D,95.30480639078745,2
11A13,서북권,202306,3,31,D,95.76881775510674,2
11A14,서남권,202306,3,31,D,94.82810795418884,2
11A15,동남권,202306,3,31,D,96.80447590355561,2
26000,부산,202306,3,31,D,97.89147688655686,0
26A01,동부산권,202306,3,31,D,95.61856864559694,1
26A02,중부산권,202306,3,31,D,99.05442535212141,1
26A03,서부산권,202306,3,31,D,98.62034803676697,1
27000,대구,202306,3,31,D,97.6498319237329,0
28000,인천,202306,3,31,D,98.6748712655265,0
29000,광주,202306,3,31,D,104.33193097119997,0
30000,대전,202306,3,31,D,97.9099065601542,0
31000,울산,202306,3,31,D,100.27151303951209,0
36000,세종,202306,3,31,D,97.23027078152312,0
41000,경기,202306,3,31,D,100.53377179843606,0
41A01,서해안권,202306,3,31,D,102.52128208004608,1
41A02,경부1권,202306,3,31,D,95.98554176946146,1
41A03,경부2권,202306,3,31,D,100.50939153528489,1
41A04,경의권,202306,3,31,D,99.28197676649874,1
41A05,경원권,202306,3,31,D,100.81561889860714,1
41A06,동부1권,202306,3,31,D,100.45283586634642,1
41A07,동부2권,202306,3,31,D,100.96559555797654,1
42000,강원,202306,3,31,D,100.81359270793104,0
43000,충북,202306,3,31,D,99.88317060694871,0
44000,충남,202306,3,31,D,99.69122784633511,0
45000,전북,202306,3,31,D,99.06316506796664,0
46000,전남,202306,3,31,D,99.59454450242487,0
47000,경북,202306,3,31,D,102.63564609365072,0
48000,경남,202306,3,31,D,100.19720002055632,0
50000,제주,202306,3,31,D,106.15190260038695,0
A1000,전국,202306,3,31,D,98.44293551835003,0
A2000,수도권,202306,3,31,D,98.07348958620895,0
A2001,지방권,202306,3,31,D,99.74685191060935,0
A3000,6대광역시,202306,3,31,D,98.48745888099991,0
A5000,5대광역시,202306,3,31,D,98.28652004597794,0
A6000,8개도,202306,3,31,D,101.15095981611965,0
A9000,9개도,202306,3,31,D,100.68842856969941,0
11000,서울,202306,3,31,R,100.27895614779942,0
11A01,강북지역,202306,3,31,R,100.19533219809222,1
11A02,강남지역,202306,3,31,R,100.36246750201897,1
11A11,도심권,202306,3,31,R,100.06467806190382,2
11A12,동북권,202306,3,31,R,100.15097469982845,2
