region_cd,region_nm,research_date,apt_type,contract_type,indices,level_no
A2000,수도권,202005,1,0,112.54904804197426,0
A1000,전국,202002,1,1,102.33757853530066,0
11000,서울,202003,1,1,106.799521977913,0
11000,서울,202005,1,1,108.36390182277762,0
A1000,전국,202006,3,0,103.69298654784403,0
A2001,지방,202005,1,1,101.58957870271313,0
A2000,수도권,202004,1,1,104.40497858173099,0
A2001,지방,202003,1,0,91.49851920221326,0
A1000,전국,202006,1,0,101.54033514214731,0
11000,서울,202001,1,1,106.69099555509437,0
11000,서울,202006,1,1,109.64138228703885,0
A2000,수도권,202001,1,0,107.42144128580652,0
A2000,수도권,202006,1,0,114.98235238040635,0
A1000,전국,202004,1,1,103.28247385420522,0
A1000,전국,202005,1,1,104.09223271171268,0
A1000,전국,202005,3,0,102.39593707055603,0
A2001,지방,202001,1,1,99.60407746751278,0
A2000,수도권,202004,1,0,111.45917246088995,0
A2001,지방,202001,1,0,90.65055247175361,0
A2001,지방,202002,1,0,91.36207343977831,0
A1000,전국,202004,1,0,99.31118192669926,0
A1000,전국,202005,1,0,99.96726005316194,0
A1000,전국,202004,3,0,100.86203180786914,0
A1000,전국,202002,3,0,101.66658298078059,0
A2000,수도권,202002,1,1,103.48197876805399,0
A2000,수도권,202002,1,0,109.74102295651281,0
A2000,수도권,202003,1,0,111.28244576265556,0
A2001,지방,202004,1,0,91.45020663750996,0
A1000,전국,202006,1,1,105.25308437182176,0
A1000,전국,202001,1,0,97.45835742132302,0
A1000,전국,202001,3,0,101.10350034858249,0
A2001,지방,202006,1,1,102.05142099122962,0
11000,서울,202003,1,0,137.4984842889898,0
11000,서울,202004,1,0,137.06210784753165,0
11000,서울,202005,1,0,137.62982183814043,0
A2001,지방,202006,1,0,92.92244027522976,0
11000,서울,202002,1,1,106.68308416239812,0
A2001,지방,202002,1,1,99.96808762147452,0
A2001,지방,202003,1,1,100.4942836597529,0
11000,서울,202001,1,0,133.90772373359135,0
11000,서울,202002,1,0,136.31070606335967,0
11000,서울,202006,1,0,142.70440529195582,0
A2001,지방,202005,1,0,91.86330790615281,0
A1000,전국,202001,1,1,102.04215220268213,0
A1000,전국,202003,1,1,102.8603391755107,0
A1000,전국,202003,1,0,99.40509089021069,0
A1000,전국,202003,3,0,101.68921534269253,0
A2001,지방,202004,1,1,100.9310143566295,0
A2000,수도권,202001,1,1,103.22283698916601,0
A2000,수도권,202006,1,1,106.75082747592677,0
A1000,전국,202002,1,0,98.81078484861654,0
11000,서울,202004,1,1,107.35305113495897,0
A2001,지방,202001,1,1,105.74446043582485,0
A2001,지방,202004,1,0,95.44430493570948,0
11000,서울,202002,1,0,135.4558387219447,0
11000,서울,202003,1,0,136.59734543618828,0
A2000,수도권,202005,1,1,108.54897955689421,0
A2000,수도권,202004,1,0,116.23186535165185,0
11000,서울,202002,1,1,108.13390843651428,0
11000,서울,202003,1,1,108.94711394276842,0
A1000,전국,202005,1,1,107.90471469636583,0
A2001,지방,202006,1,0,97.05525682843637,0
A1000,전국,202001,1,0,101.93339149387066,0
11000,서울,202001,1,0,133.39916135688753,0
A2000,수도권,202005,1,0,117.75535028238767,0
A1000,전국,202002,1,0,103.1949477371555,0
A1000,전국,202005,1,0,104.88703735887042,0
A1000,전국,202001,1,1,105.32088679767104,0
A1000,전국,202003,1,0,103.95142483882303,0
11000,서울,202006,1,0,141.56554138240924,0
A2000,수도권,202002,1,0,113.85633845325806,0
11000,서울,202004,1,1,109.15319177404942,0
11000,서울,202005,1,1,110.52494885657411,0
A1000,전국,202004,1,1,106.75640633507604,0
A2001,지방,202002,1,1,105.98472223856223,0
A1000,전국,202006,1,1,109.34694338404756,0
A2001,지방,202002,1,0,95.49667091580545,0
A1000,전국,202006,1,0,106.71655308934866,0
A2000,수도권,202001,1,1,105.69205270795166,0
A2000,수도권,202003,1,1,107.10963035519853,0
A2000,수도권,202001,1,0,111.59290039143566,0
A2000,수도권,202006,1,0,120.67646262023743,0
A2001,지방,202003,1,1,106.7763519665159,0
A2001,지방,202004,1,1,106.63142727022743,0
A1000,전국,202004,1,0,103.96299818414383,0
A2000,수도권,202006,1,1,110.25641389692909,0
A2000,수도권,202003,1,0,115.9193710082526,0
11000,서울,202001,1,1,107.83368500925735,0
A1000,전국,202003,1,1,106.60281606325209,0
11000,서울,202006,1,1,112.34298646136617,0
A2001,지방,202006,1,1,108.67527176821125,0
A2001,지방,202005,1,0,96.01759582387402,0
11000,서울,202004,1,0,134.959171548778,0
A2000,수도권,202002,1,1,106.50289243719253,0
A2000,수도권,202004,1,1,107.3985039298556,0
A2001,지방,202005,1,1,107.82606711669457,0
A2001,지방,202001,1,0,94.89117257762892,0
A2001,지방,202003,1,0,95.39361846275608,0
11000,서울,202005,1,0,136.45006517245068,0
A1000,전국,202002,1,1,105.95029611929519,0
A2001,지방,202001,1,1,105.09858122193681,0
A2001,지방,202002,1,1,106.92091355758632,0
A2001,지방,202005,1,1,108.80687725652646,0
A2000,수도권,202006,1,1,112.71410156622562,0
11000,서울,202003,1,0,137.0865815286072,0
11000,서울,202004,1,0,135.162785950306,0
A2001,지방,202005,1,0,101.48819773942186,0
A1000,전국,202006,1,1,112.08238124143729,0
A2000,수도권,202005,1,0,122.04580086903947,0
A1000,전국,202004,1,0,111.01344896806116,0
A2000,수도권,202003,1,1,109.15352845407571,0
A2001,지방,202004,1,1,106.68747020515771,0
A2001,지방,202006,1,1,110.34544299151997,0
11000,서울,202004,1,1,111.17524807343268,0
A1000,전국,202005,1,0,112.24041884113001,0
A1000,전국,202006,1,0,114.72738405334381,0
A2000,수도권,202001,1,1,107.27602225825693,0
11000,서울,202001,1,0,133.64989496653934,0
11000,서울,202006,1,0,140.86160002660714,0
A1000,전국,202002,1,1,107.74017594045598,0
A1000,전국,202005,1,1,110.2085709362885,0
11000,서울,202001,1,1,109.3174449000802,0
11000,서울,202003,1,1,111.06082502810634,0
A1000,전국,202001,1,0,107.82608208286442,0
A2000,수도권,202002,1,1,108.10378349911143,0
A2000,수도권,202005,1,1,110.7422294486828,0
A2001,지방,202004,1,0,100.62532393489967,0
A2001,지방,202006,1,0,102.90511782529263,0
A2000,수도권,202003,1,0,120.02250981914047,0
A2000,수도권,202006,1,0,125.52088153964331,0
A2001,지방,202001,1,0,99.4680161880873,0
A1000,전국,202001,1,1,106.70562636901077,0
A1000,전국,202004,1,1,108.9851850426143,0
11000,서울,202006,1,1,114.24251835053458,0
A2000,수도권,202002,1,0,117.59326811097668,0
A2000,수도권,202004,1,0,120.6130083081425,0
A1000,전국,202003,1,0,110.63586899780937,0
11000,서울,202002,1,0,135.00943471064127,0
11000,서울,202005,1,0,135.41426973473932,0
11000,서울,202002,1,1,110.26553020137983,0
A2001,지방,202003,1,1,107.1747926023805,0
A2001,지방,202003,1,0,100.05141812009279,0
A1000,전국,202003,1,1,108.61770214215922,0
11000,서울,202005,1,1,112.68556211381036,0
A2000,수도권,202001,1,0,115.23752227964737,0
A1000,전국,202002,1,0,109.38896958395804,0
A2000,수도권,202004,1,1,109.75795626675739,0
A2001,지방,202002,1,0,100.16660454732636,0
11000,서울,202003,1,0,129.62368737436032,0
11000,서울,202006,1,0,131.7711429172685,0
11000,서울,202003,1,1,110.78591670522725,0
11000,서울,202006,1,1,116.73341710587312,0
A2000,수도권,202001,1,1,109.99686516478769,0
A2000,수도권,202003,1,1,111.52197894564871,0
A2000,수도권,202004,1,1,110.42250346242857,0
A2000,수도권,202005,1,1,113.96183705279469,0
A2001,지방,202001,1,0,103.75119879116879,0
11000,서울,202002,1,1,111.50669184708099,0
A2000,수도권,202005,1,0,118.7455813101141,0
A1000,전국,202005,1,0,111.88298287243168,0
A1000,전국,202001,1,1,109.13901254975423,0
A1000,전국,202004,1,1,109.5148460354896,0
A2001,지방,202003,1,0,103.85453517559672,0
A2000,수도권,202003,1,0,118.41503944747632,0
A1000,전국,202006,1,0,115.38052258403033,0
A1000,전국,202005,1,1,113.16883367787564,0
A2000,수도권,202006,1,1,116.02744320999744,0
A2001,지방,202005,1,1,109.86162102581582,0
A2000,수도권,202002,1,0,117.29802597929833,0
A1000,전국,202002,1,0,111.02263302053375,0
A1000,전국,202003,1,0,111.5460565368417,0
A2001,지방,202001,1,1,105.53810699991983,0
A2001,지방,202004,1,1,105.70361866580255,0
A2000,수도권,202001,1,0,115.71740990138022,0
A2000,수도권,202004,1,0,118.4537537502117,0
A2000,수도권,202006,1,0,123.25782270461201,0
11000,서울,202001,1,0,129.19322171741757,0
11000,서울,202004,1,0,125.97937806702903,0
A2001,지방,202004,1,0,104.71261645155326,0
A2001,지방,202006,1,0,106.69871845811781,0
11000,서울,202001,1,1,110.98912455237416,0
11000,서울,202005,1,1,114.0893508689823,0
11000,서울,202002,1,0,129.45057393771367,0
11000,서울,202005,1,0,125.55073027324003,0
A2001,지방,202005,1,0,104.36274782677721,0
11000,서울,202004,1,1,110.52047215294701,0
A1000,전국,202001,1,0,110.11696942979859,0
A1000,전국,202003,1,1,110.10702067759881,0
A1000,전국,202006,1,1,114.57449935787814,0
A2000,수도권,202002,1,1,110.43839131864605,0
A2001,지방,202006,1,1,108.44422734647068,0
A2001,지방,202002,1,0,104.13606113404843,0
A1000,전국,202004,1,0,111.94340404044053,0
A1000,전국,202002,1,1,109.45392812183044,0
A2001,지방,202002,1,1,105.30742430437414,0
A2001,지방,202003,1,1,104.12018420010352,0
