region_cd,region_nm,research_date,deal_obj,all_area,age01_area,age02_area,age04_area,age05_area,age06_area,age07_area
46130,여수시,202302,06,15549.2671,570.2172,3917.4711,3765.0388,1870.0336,1376.174,1408.7475
46150,순천시,202302,06,64214.2242,1851.4651,13348.625,15988.2727,11662.1821,4357.6463,449.13
46910,신안군,202302,07,0,0,0,0,0,0,0
48310,거제시,202302,07,10674.3517,486.8471,2593.5271,2362.0874,2012.1678,144.8472,0
48820,고성군,202302,06,2766.7232,0,380.085,358.575,696.0931,487.02,119.2
50110,제주시,202302,06,24423.3655,915.8199,6278.6901,5414.2183,4065.9736,974.071,407.4732
46110,목포시,202302,07,10957.1444,203.7882,2229.49,3209.5355,1296.7244,727.3596,204.78
47290,경산시,202302,07,14193.9288,446.5833,3045.3009,3966.495,2259.2467,681.8516,0
47820,청도군,202302,07,1043.0715,0,169.9026,364.3611,158.8014,206.0644,0
47930,울진군,202302,07,697.9365,0,84.7,163.27,125.29,0,0
50110,제주시,202302,07,8577.544,247.1169,3022.4899,1469.2686,1031.8868,384.3546,133.6172
41280,고양시,202302,06,55334.3447,1607.1531,13380.2212,14792.6965,7535.7623,2861.6757,588.61
41460,용인시,202302,06,62955.6263,2220.4803,16910.4225,13185.4412,7946.3283,3495.1531,1453.356
44130,천안시,202302,06,101501.5659,3312.90665,19915.93415,18297.3623,36955.3976,3404.641,1029.808
47110,포항시,202302,06,47148.1661,2532.2859,10933.5493,11420.7985,7540.8893,2964.4474,1479.678
41170,안양시,202302,06,20217.3481,548.382,6353.5448,4159.3983,2820.0793,1377.864,588.19
41270,안산시,202302,06,44158.1552,1847.1593,8976.5111,11755.7414,7240.2107,1953.2309,3388.442
43110,청주시,202302,06,85436.45015,3115.5172,22420.8295,18808.5531,11663.4803,6293.4549,2626.31
45110,전주시,202302,06,57414.9571,2158.7727,12367.5601,14811.5909,8087.7235,3287.952,1206.092
48120,창원시,202302,06,76917.0657,1628.9162,21007.0258,17366.0888,11260.7579,3760.875,903.5
41110,수원시,202302,06,67372.5478,4122.8169,21079.7889,11666.7829,9051.4142,2659.8201,529.5545
41130,성남시,202302,06,41087.6879,1463.1221,11046.1121,7577.2496,4084.4816,1513.8713,3197.5755
41280,고양시,202302,07,45920.9736,1124.1901,12800.8112,12000.9758,5945.3492,1745.7107,59.04
44130,천안시,202302,07,66659.8076,3047.77665,19527.44415,15002.1827,7875.2789,2677.911,660.508
41460,용인시,202302,07,48891.815,1917.1403,15824.9525,9196.9922,4357.597,2752.4401,218.006
47110,포항시,202302,07,34242.7586,1674.7559,10070.7693,7606.8109,4888.1887,1819.2957,84.84
41170,안양시,202302,07,15262.8818,306.267,5683.1235,2874.1833,1779.9643,560.274,119.5
41270,안산시,202302,07,20568.3492,1051.2407,6075.9911,5130.5914,2280.6568,1040.2359,127.595
48120,창원시,202302,07,63893.2685,1628.9162,19254.5258,13803.6014,7679.2399,2808.1472,335.47
43112,서원구,202302,06,17121.2745,405.3104,4551.9092,4154.4099,2455.7574,1229.1151,691.16
11230,동대문구,202302,06,8545.8472,539.6747,2942.8507,1677.432,694.4278,403.96,0
11260,중랑구,202302,06,9666.0562,356.235,2258.521,1648.8853,1349.8243,720.4,635.99
11350,노원구,202302,06,12672.9208,512.52,3254.45,3375.1104,899.6802,652.3552,0
11110,종로구,202302,06,5343.1572,170.2,490.1626,1010.3363,1588.662,445.7896,611.1934
11470,양천구,202302,06,11041.3536,441.18,2203.451,2337.775,1328.9046,580.02,289.4
11740,강동구,202302,06,16531.2532,502.393,3974.6152,2955.9722,2551.4132,1652.8179,22.45
26110,중구,202302,06,1572.5782,0,33.74,558.8682,473.12,191.01,191.03
26140,서구,202302,06,6439.189,802.64,726.0662,1259.8259,1421.263,832.4067,160.71
11545,금천구,202302,06,3380.9633,113.545,856.043,565.87,409,391.07,214.43
11590,동작구,202302,06,10233.61562,516.5881,2067.5066,2106.3766,918.1586,357.5607,1574.56
11650,서초구,202302,06,9833.6336,196.208,2087.8406,1952.3136,979.7943,602.8607,760.24
26710,기장군,202302,06,11483.2853,371.5956,2928.4587,2120.6113,2017.2966,253.7268,124.9135
27170,서구,202302,06,6715.6224,392.7106,1193.4099,1668.256,1301.7995,621.8893,938.89
26200,영도구,202302,06,3764.8119,57.09,510.97,1074.216,750.5475,211.401,23.49
26380,사하구,202302,06,16813.3569,470.5343,3088.6556,4869.352,2717.664,816.0104,297.28
26470,연제구,202302,06,11684.5821,421.7084,4767.1781,2094.6684,1223.2731,678.226,14.14
26260,동래구,202302,06,13604.7835,412.7862,3553.5309,2475.1946,1968.3776,597.8064,180.4242
27290,달서구,202302,06,32922.4348,999.0951,9808.6453,6475.0411,5559.172,1318.1606,784.08
28260,서구,202302,06,47981.4395,2155.7153,12123.5982,9617.8607,6190.2148,2741.8987,1634.52
29000,광주,202302,06,90108.2802,4866.4413,23486.4586,23157.9236,10146.5657,3598.8676,2341.8862
27710,달성군,202302,06,21816.5998,911.551,5495.5008,5665.8797,2675.6756,1023.057,427.8258
28000,인천,202302,06,207091.23979,9549.1895,48968.68139,45823.6701,29773.6232,13585.0051,5954.5671
31110,중구,202302,06,15362.2137,570.7002,4966.5944,2670.5641,2314.0482,473.8351,263.22
31170,동구,202302,06,8091.884,282.7257,2082.0517,1558.2869,1729.4289,370.45,179.2
36000,세종,202302,06,56433.1451,2507.7936,17033.0362,9707.946,5841.4916,3487.7562,338.5259
29200,광산구,202302,06,24844.2859,1603.6686,7429.285,5679.968,1720.713,463.4461,777.7286
30200,유성구,202302,06,30830.1413,777.5819,7632.7042,5756.0262,4562.7046,830.3132,4095.1346
30140,중구,202302,06,12660.0336,781.4356,2323.4622,2980.4895,2026.7444,805.4493,1368.14
41115,팔달구,202302,06,5448.5516,557.4515,1110.7837,1456.2654,622.12,652.325,0
41111,장안구,202302,06,9786.7436,532.8591,1593.2967,2622.8656,1263.9146,403.63,57.33
41131,수정구,202302,06,12897.9555,479.7721,2987.4606,1297.1113,1458.5488,517.1223,3197.5755
41285,일산동구,202302,06,16527.4593,460.8021,4060.7873,4317.1917,2629.5325,723.6052,0
41450,하남시,202302,06,22643.6616,288.58,4604.1711,5338.1094,1691.2293,1868.9934,2787.06
41461,처인구,202302,06,13195.257,578.9056,2148.0294,4285.3773,2283.7293,598.008,432.216
41465,수지구,202302,06,28269.3358,729.628,7971.0851,5222.8609,2014.9005,1550.0184,911.72
41290,과천시,202302,06,4035.413,208.927,972.132,1178.147,253.951,84.94,0
41360,남양주시,202302,06,36575.0518,1605.1575,7798.0535,6992.357,6813.625,3153.965,418.0389
51000,강원,202302,06,114631.49965,4212.3616,19692.7586,29968.0697,22089.7762,6833.0719,5468.492
51110,춘천시,202302,06,20657.59705,1067.8896,4736.0725,4627.3862,3097.9249,1414.7149,492.5966
51730,횡성군,202302,06,4539.8575,58.31,455.1565,899.695,1781.2417,384.28,340.54
51820,고성군,202302,06,2035.3505,0,374.5286,562.9195,461.4467,0,127.76
43000,충북,202302,06,147036.80405,5943.3538,30772.1207,34846.0354,26255.5227,10668.4197,4614.4152
51170,동해시,202302,06,6059.4028,124.9614,1279.5649,1364.809,1209.5605,544.055,237.2397
51770,정선군,202302,06,2055.9713,0,326.5766,813.1637,331.03,45.85,208.47
51210,속초시,202302,06,5842.1381,174.5603,947.629,1211.0279,702.3436,304.39,436.413
43720,보은군,202302,06,2092.0718,131.7908,265.6674,484.788,712.229,0,169.0562
44133,서북구,202302,06,81005.404,2446.89015,16069.80075,12249.5256,33305.1112,1768.1176,537.788
43745,증평군,202302,06,3842.428,77.7942,534.9042,1096.1081,1272.8397,59.93,39.6
44770,서천군,202302,06,2623.2052,132.58,214.9585,734.2304,590.6445,504.0795,84.9873
44825,태안군,202302,06,4758.6277,215.0467,459.8146,1171.1249,1453.2589,552.7456,220.01
45111,완산구,202302,06,25901.5517,1410.476,3985.405,7446.4851,3885.135,2097.4792,773.81
45130,군산시,202302,06,19682.10395,1091.4885,3090.1315,4797.5532,4079.7582,1002.2785,459.26
44180,보령시,202302,06,7039.5869,341.6669,891.6857,1915.6387,1533.7869,893.3793,84.9706
44790,청양군,202302,06,829.8753,0,110.9153,142.7,526.31,0,0
44270,당진시,202302,06,11100.44525,89.52,2374.6986,2420.3623,3045.0864,1167.19855,306.4242
44800,홍성군,202302,06,6627.4748,592.1683,1214.7254,1395.7488,1432.5251,799.3783,38.5352
44210,서산시,202302,06,13893.4947,652.4402,2489.3627,2986.9064,3624.7501,1024.3404,620.8516
45750,임실군,202302,06,1739.2417,77.68,577.44,241.92,216.5067,440.115,0
46110,목포시,202302,06,16012.2834,466.3782,2689.16,4780.6205,2765.5844,1199.1496,290.064
45730,무주군,202302,06,1223.2958,0,241.3058,301.88,459.08,58.75,0
45740,장수군,202302,06,658.6301,0,99.98,246.4,0,119.62,0
45710,완주군,202302,06,7505.4842,479.2915,1310.844,1525.4839,1471.816,548.9098,0
45790,고창군,202302,06,3782.8721,0,119.16,1509.0839,1139.18,651.35,0
45190,남원시,202302,06,5154.7764,254.863,518.5305,1465.1499,977.3856,423.1538,339.0066
46870,영광군,202302,06,1583.7452,0,243.3613,209.7966,356.3876,122.88,84.9357
46880,장성군,202302,06,2700.34,59.55,156.58,1221.77,142.81,304.69,156.85
46890,완도군,202302,06,1781.5013,36,410.1142,334.62,377.46,160.74,201.42
46800,장흥군,202302,06,1894.2324,250.3114,59.82,661.241,478.73,208.19,0
46820,해남군,202302,06,3834.8613,109.09,493.0763,1248.7174,836.9033,416.34,0
46720,곡성군,202302,06,1057.0293,0,59.4293,365.65,332.73,205.76,0
46780,보성군,202302,06,1469.3756,145.51,279.335,481.8106,276.42,110.2,0
46810,강진군,202302,06,2238.7475,0,330.887,378.5655,913.55,74.7,84.995
47130,경주시,202302,06,20783.966,490.5781,3163.0233,5605.0684,3979.9657,1183.8161,1151.045
47720,군위군,202302,06,568.124,88.94,0,219.274,133.44,126.47,0
47770,영덕군,202302,06,1118.3772,159.56,313.877,250.115,253.5,0,0
47750,청송군,202302,06,1478.405,0,107.06,620.575,0,43.8,428.68
47820,청도군,202302,06,3237.4555,0,430.2426,700.2861,831.3504,543.7344,210.04
47190,구미시,202302,06,46984.746,1173.2895,12619.3303,12382.834,5180.5211,1604.0076,3149.8455
47210,영주시,202302,06,12145.4014,119.2812,1902.5918,2645.0041,1968.931,1670.0775,906.773
48127,마산회원구,202302,06,12015.7719,474.2108,2775.5585,3407.5135,1860.814,771.0929,0
48240,사천시,202302,06,8018.6426,371.2834,1729.3639,2040.6347,1243.6068,244.0785,0
48250,김해시,202302,06,42279.5882,1651.7885,11288.8899,10964.528,4343.6553,2855.3705,564.8744
47830,고령군,202302,06,1132.9155,67.5,0,602.1175,417.018,46.28,0
47920,봉화군,202302,06,1686.2104,0,0,315.2704,541.57,219.02,296.64
48000,경남,202302,06,229912.5345,7462.0835,54300.4656,57006.2019,36726.7799,13776.4484,2971.3203
47840,성주군,202302,06,834.0924,0,0,302.13,0,69.0996,150.45
48720,의령군,202302,06,959.0879,0,209.5979,298.94,251.05,56.7,88.5
48860,산청군,202302,06,1264.1898,0,214.5603,277.0122,694.8673,0,0
48840,남해군,202302,06,3048.007,49.49,338.965,1153.45,1037.872,69.09,0
48870,함양군,202302,06,1916.4647,0,0,695.7023,429.5585,328.5643,0
51760,평창군,202301,06,3753.1401,0,353.2823,1280.1554,965.4372,197.8925,480.3177
43750,진천군,202301,06,4845.5481,128.5017,835.4574,1912.8226,674.2734,292.18,109.37
44210,서산시,202301,06,9614.8995,479.6708,1954.8292,2755.4671,1881.3209,405.1087,700.7067
44760,부여군,202301,06,2754.0227,0,655.8587,657.12,622.8604,523.9398,0
45720,진안군,202301,06,621.83,0,0,184.41,278.38,59.67,0
46790,화순군,202301,07,1808.3679,0,169.997,822.46,269.715,59.88,0
46830,영암군,202301,07,2001.2395,137.71,170.78,486.4707,359.0944,135.85,0
50000,제주,202301,06,32150.4142,1912.3615,7513.8295,6291.7936,4183.9131,1793.2861,3421.503
11620,관악구,202301,07,1298.76,0,601.625,229.1,141.355,168.96,0
11470,양천구,202301,07,2782.564,0,711.925,604.649,460.95,0,0
26500,수영구,202301,07,8110.1379,109.4992,1135.7021,1300.3961,971.7914,200.791,3311
27110,중구,202301,07,4849.9276,213.6841,1918.2782,876.8519,291.2481,314.2184,118.39
48840,남해군,202301,07,357.0947,0,81.1749,0,54.8384,59.88,0
44825,태안군,202301,07,1224.4738,0,76.592,440.567,480.6748,83.6,0
44790,청양군,202301,07,18.52,0,0,0,18.52,0,0
43111,상당구,202301,07,7905.2693,478.147,1558.1815,1420.2145,1456.4597,266.3012,519.3462
51780,철원군,202301,07,500.353,0,0,169.076,59.91,82.62,0
29170,북구,202301,07,14920.9265,952.7889,2377.3193,3020.9794,1988.0264,1378.6692,2598.1416
29200,광산구,202301,07,28154.5207,2128.7779,6581.9614,5214.9439,3193.3557,2008.9105,0
48123,성산구,202301,07,11727.6739,700.7517,3749.916,2688.1701,1036.6654,440.4675,245.8372
46150,순천시,202301,07,13279.7758,587.3239,3531.5085,2727.5903,1749.4573,510.6217,36.368
45750,임실군,202301,07,319.1259,0,109.3723,0,125.4063,84.3473,0
44250,계룡시,202301,07,1975.2797,84.86,437.3929,234.76,401.0777,205.69,50.98
29110,동구,202301,07,3485.6148,59.9711,1128.7097,1035.1813,328.4301,241.7608,178.2337
44180,보령시,202301,07,2439.8349,0,270.63,373.396,450.6229,216.6,0
43750,진천군,202301,07,3049.8731,128.5017,684.7474,918.6276,287.2134,28.47,109.37
47900,예천군,202301,07,2574.1429,84.7978,1234.0051,390.9376,222.4502,160.6798,0
46910,신안군,202301,07,0,0,0,0,0,0,0
41250,동두천시,202301,07,2045.245,229.4711,84.87,728.0976,457.5317,59.8404,58.14
41430,의왕시,202301,07,3179.0774,346.3245,1043.6656,830.762,278.7808,160.8729,0
41800,연천군,202301,07,239.45,0,0,84.63,34.98,59.85,0
41135,분당구,202301,07,5189.8354,262.025,1500.2993,1587.067,263.6257,113.5134,0
11000,서울,202301,07,75488.77658,2918.9168,19546.7285,14180.31668,7933.1102,3825.3932,5552.6938
11650,서초구,202301,07,3338.3776,0,458.01,397.53,212.84,169.94,248.74
26290,남구,202301,07,7231.4029,263.9879,1264.531,1858.6409,948.616,363.1865,0
26440,강서구,202301,07,7440.2627,368.2282,3107.5569,690.0572,645.5787,236.4903,0
45113,덕진구,202301,07,14177.7421,484.3,3914.4233,3235.2714,1966.2178,823.4134,0
51730,횡성군,202301,07,743.4601,57.24,134.3741,215.22,143.029,193.597,0
30000,대전,202301,07,35257.3374,2276.5737,10002.7563,6671.384,4390.3732,1932.3527,487.7056
31200,북구,202301,07,10415.9627,803.6943,3629.3645,2148.4746,740.1291,324.5091,0
48720,의령군,202301,07,151.673,0,0,151.673,0,0,0
48740,창녕군,202301,07,731.7915,0,223.8793,204.4903,135.6714,83.565,0
46110,목포시,202301,07,9180.6091,705.0465,1944.0117,2292.4949,1569.4917,859.3224,84.65
28237,부평구,202301,07,10333.7284,351.79,2821.2835,2095.3844,1321.5959,584.0192,94.87
27710,달성군,202301,07,8099.9627,528.3497,2086.4509,1768.702,887.9153,169.3727,59.894
44200,아산시,202301,07,14180.9619,608.2553,3558.0176,3145.29,1477.1369,591.8358,230.8179
47210,영주시,202301,07,10804.0917,105.0485,1959.9884,3369.0631,971.7493,534.6814,0
41310,구리시,202301,07,2354.8564,204.496,521.8246,842.4723,213.8643,58.14,0
41465,수지구,202301,07,10726.7309,213.9462,3679.0004,2338.5939,877.2677,529.1213,158.887
41000,경기,202301,07,300028.86185,16523.2502,80540.9402,66840.26565,33296.2904,15695.841,11811.3375
41131,수정구,202301,07,4658.049,233.51,1010.8876,1115.5528,561.9272,625.2114,134.59
11200,성동구,202301,07,1921.1805,59.76,899.287,223.79,254.65,0,84.0935
11545,금천구,202301,07,919.6866,0,348.9286,0,135.95,0,169.68
50110,제주시,202301,07,4952.1437,330.14,1203.3573,1009.3485,533.291,534.507,146.8722
47940,울릉군,202301,07,47.1,0,47.1,0,0,0,0
51830,양양군,202301,07,478.8185,38.88,0,182.1826,159.6687,0,0
51750,영월군,202301,07,617.7322,0,140.43,131.37,125.74,0,0
48000,경남,202301,07,104696.5108,5117.1281,27924.377,23489.7485,13863.7821,5206.1709,1272.6405
45800,부안군,202301,07,623.24,0,224.385,279.195,119.66,0,0
41170,안양시,202301,06,9257.7429,553.1588,3025.59,1511.9529,1446.6308,647.777,173.93
43110,청주시,202301,06,51318.6902,3446.7804,10913.7879,10175.7461,8792.1397,3704.6904,1823.9672
41460,용인시,202301,06,31796.5179,1551.608,7324.6983,8935.6058,4511.1654,1387.0552,519.897
45110,전주시,202301,06,35749.9233,1997.4225,6503.251,8903.4713,4830.2543,2636.9491,1163.81
41270,안산시,202301,06,24971.2516,1247.1373,3851.4418,6563.1358,3700.8665,1782.3712,2474.96
41280,고양시,202301,06,26671.7793,1268.2151,5252.8781,7312.6849,3994.3886,2198.4303,115.885
47110,포항시,202301,06,32752.222,1345.4639,6199.6012,7887.5745,5806.9654,2499.4213,324.8074
44200,아산시,202301,06,19364.0539,673.4153,3684.8776,4740.002,2929.8469,938.4258,443.1379
44250,계룡시,202301,06,2120.2997,84.86,437.3929,234.76,401.0777,205.69,50.98
28000,인천,202301,06,122986.3257,6499.3077,26716.9327,26521.9037,18219.7426,5972.3411,11153.1381
28260,서구,202301,06,31318.8347,1220.5998,6465.5537,6225.7623,4070.4086,1422.3989,4421.66
27260,수성구,202301,06,12334.4756,718.2916,3052.2928,2094.0222,1616.7098,719.8725,84.9961
28200,남동구,202301,06,19523.1988,1069.468,5348.5327,3753.3793,2614.0668,880.5,383.72
29000,광주,202301,06,71714.5556,4523.8612,14599.5115,13783.4348,9016.2294,5716.9077,6777.7675
43720,보은군,202301,06,1419.6498,0,224.907,155.629,473.6725,223.89,196.989
44131,동남구,202301,06,13378.9563,863.0393,2260.5148,2988.3655,3393.6965,596.7018,607.805
43770,음성군,202301,06,4971.3488,103.44,743.0163,1383.357,1032.8249,349.2104,469.18
43800,단양군,202301,06,1057.07,0,0,419.86,508.09,62.34,66.78
43150,제천시,202301,06,8495.7947,179.89,1050.7865,2154.1791,1566.674,1517.182,165.822
47280,문경시,202301,06,3492.2326,47.7,386.5228,1421.4268,991.018,75.15,62.81
47750,청송군,202301,06,319.63,0,132.66,0,0,73.74,0
47760,영양군,202301,06,592.66,0,84.52,230.6,130.06,29.69,0
47850,칠곡군,202301,06,7437.4934,932.54,978.1658,2750.0677,1014.9844,158.57,0
47770,영덕군,202301,06,1268.6152,0,135.17,392,380.86,64.71,0
47250,상주시,202301,06,4163.9808,144.7175,491.7474,1857.2814,732.4473,392.66,218.412
46890,완도군,202301,06,1315.54,49.58,173.64,494.86,98.91,67.1,203.02
46840,무안군,202301,06,3836.225,458.8292,363.5205,751.5961,918.7996,156.9722,0
47113,북구,202301,06,19279.4604,810.1452,4211.2265,4022.0177,3497.6988,1152.9528,144.6967
46910,신안군,202301,06,899.99,0,145.71,241.15,80,201.93,0
47150,김천시,202301,06,8310.7253,282.8811,1952.1367,2254.9667,1482.5551,308.028,160.9516
46880,장성군,202301,06,647.83,84,57.36,226.33,157.77,0,62.82
47170,안동시,202301,06,6427.6305,341.6445,1493.8251,1566.4176,826.901,673.472,261.2
41430,의왕시,202301,06,3666.9874,401.8145,1079.7556,1004.622,441.3708,160.8729,0
41450,하남시,202301,06,12349.6218,220.6382,1466.8589,1947.1194,1592.7308,1205.4857,3363.9
41461,처인구,202301,06,9517.9731,741.514,1365.1039,2073.9197,2437.24,437.346,301.12
41290,과천시,202301,06,3222.025,240.84,324.761,787.247,197.184,229.883,469.3
41273,단원구,202301,06,12730.1745,683.4723,2502.6578,2254.5599,1985.9644,957.5422,1392.4
41410,군포시,202301,06,4722.1745,234.87,750.0884,1292.4558,555.397,489.88,0
41590,화성시,202301,06,43362.6212,2286.6225,14256.1399,7351.8237,4812.9358,2870.4314,404.9219
41800,연천군,202301,06,969.841,0,179.42,311.541,199.92,133.2,85.77
41610,광주시,202301,06,13536.5559,454.8775,3373.2276,3563.4799,2298.5183,672.2359,548.358
51130,원주시,202301,06,22367.822,1080.6003,4705.2952,6499.8393,2929.1779,1413.4691,1036.21
41630,양주시,202301,06,9735.1107,143.7546,2354.6932,2021.4473,1637.585,464.1951,1296.97
41133,중원구,202301,06,2967.2111,236.51,427.37,811.902,471.7523,241.31,0
41113,권선구,202301,06,11628.0759,492.3328,2595.0111,2344.4916,1626.8623,1973.5963,87.67
41150,의정부시,202301,06,11554.3141,635.6038,2253.8582,2875.6062,1988.2528,616.4257,541.958
41171,만안구,202301,06,4570.3522,217.117,1231.502,809.4584,758.6958,376.84,173.93
41210,광명시,202301,06,6009.4362,489.5019,1587.5318,1287.6134,672.3777,107.95,0
A1000,전국,202301,06,1936628.95183,94172.5846,387953.7907,444542.97323,303731.5925,124519.4327,141029.575
11215,광진구,202301,06,6706.478,137.48,1219.705,1649.89,1003.632,438.74,1729.43
11320,도봉구,202301,06,4948.8923,221.58,1086.37,1043.9333,503.531,510.6329,862.6801
11350,노원구,202301,06,7336.1648,547.33,2463.0197,1311.1873,652.876,285.1568,201.46
11650,서초구,202301,06,5739.1587,0,1060.87,1160.72,344.85,193.6311,888.73
