STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_NAME1,UNIT_NAME,TIME,DATA_VALUE
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198710,43142.1
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198711,43218.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198712,43095.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198801,42908.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198802,42988.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198803,43352
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198804,44200.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198805,44939.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198806,45569.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198807,45913.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198808,46389.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198809,47105.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198810,47876.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198811,48226.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198812,48805.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198901,49456.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198902,49268.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198903,50272.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198904,51539
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198905,52986.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198906,54411.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198907,55684.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198908,56518.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198909,57791.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198910,59014.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198911,60143.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,198912,62547.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199001,63647.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199002,63526.7
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199003,64045.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199004,65596.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199005,66574.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199006,67726.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199007,68909.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199008,70185.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199009,71742.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199010,72262.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199011,73283.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199012,74028.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199101,75404.2
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199102,76220
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199103,77120.5
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199104,79009.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199105,78573
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199106,79873.6
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199107,81026
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199108,82336.4
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199109,84228.8
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199110,85887.3
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199111,86983.9
104Y016,1.2.2.1. 예금은행 대출금(말잔),BDCA1,총대출금,십억원 ,199112,89415.6
